Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	"IPR013032:EGF-like, conserved site"	12	19.67213115	4.10E-11	"O00187, P48740, P00742, P00750, P00740, P04070, P22891, Q04756, P00749, P00748, P08709, P00736"	61	65	5673	17.16923077	2.67E-09	4.44E-10	4.18E-08
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	11	18.03278689	1.10E-10	"P08246, P08311, P20231, Q9Y5K2, P49862, P07477, P23946, P03952, Q15661, Q92743, P20151, P00747"	60	53	5570	19.2672956	3.32E-08	1.66E-08	1.47E-07
SMART	SM00130:KR	8	13.1147541	1.15E-10	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747, P00734"	58	12	3655	42.01149425	2.75E-09	1.38E-09	9.20E-08
INTERPRO	IPR013806:Kringle-like fold	8	13.1147541	3.00E-10	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747, P00734"	61	18	5673	41.33333333	1.95E-08	2.79E-09	3.06E-07
INTERPRO	IPR001881:EGF-like calcium-binding	10	16.39344262	3.02E-10	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P08709, P00736"	61	42	5673	22.14285714	1.96E-08	2.46E-09	3.08E-07
REACTOME_PATHWAY	R-HSA-1592389:R-HSA-1592389	8	13.1147541	1.80E-09	"P08246, P08311, P20231, P07477, P23946, P03952, Q15661, P20151, P00747"	40	24	3881	32.34166667	7.91E-08	7.91E-08	1.68E-06
INTERPRO	IPR000742:Epidermal growth factor-like domain	11	18.03278689	1.95E-09	"O00187, P00742, P00750, P00740, P04070, P22891, Q04756, P00749, P00748, P08709, P00736"	61	70	5673	14.61428571	1.27E-07	1.41E-08	1.99E-06
GOTERM_BP_DIRECT	GO:0017187~peptidyl-glutamic acid carboxylation	6	9.836065574	2.32E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	60	7	5570	79.57142857	6.98E-07	2.33E-07	3.10E-06
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	10	16.39344262	2.70E-09	"O43464, O00187, P48740, Q99895, P08246, P05981, P08311, Q9Y337, P49862, P20160"	61	52	5569	17.55674653	1.62E-07	5.40E-08	2.70E-06
REACTOME_PATHWAY	R-HSA-159740:R-HSA-159740	6	9.836065574	4.31E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	40	8	3881	72.76875	1.90E-07	9.48E-08	4.03E-06
REACTOME_PATHWAY	R-HSA-159763:R-HSA-159763	6	9.836065574	4.31E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	40	8	3881	72.76875	1.90E-07	9.48E-08	4.03E-06
REACTOME_PATHWAY	R-HSA-381426:R-HSA-381426	7	11.47540984	5.14E-09	"P08311, P07288, P06870, P20718, P20151, P00747, P00734"	40	16	3881	42.4484375	2.26E-07	7.53E-08	4.80E-06
INTERPRO	"IPR017857:Coagulation factor, subgroup, Gla domain"	6	9.836065574	6.11E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	61	8	5673	69.75	3.97E-07	3.97E-08	6.22E-06
INTERPRO	IPR000294:Gamma-carboxyglutamic acid-rich (GLA) domain	6	9.836065574	6.11E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	61	8	5673	69.75	3.97E-07	3.97E-08	6.22E-06
SMART	SM00179:EGF_CA	10	16.39344262	8.52E-09	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P08709, P00736"	58	42	3655	15.00410509	2.04E-07	6.81E-08	6.83E-06
REACTOME_PATHWAY	R-HSA-159782:R-HSA-159782	6	9.836065574	9.63E-09	"P00742, P00740, P04070, P22891, P00734, P08709"	40	9	3881	64.68333333	4.24E-07	1.06E-07	9.01E-06
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	9	14.75409836	1.29E-08	"O00187, P48740, P00751, P05156, P09871, Q53HP3, P00747, Q5JP69, P00746, P06681, P00736"	35	46	3211	17.94968944	5.30E-07	2.65E-07	1.19E-05
GOTERM_BP_DIRECT	GO:0006465~signal peptide processing	6	9.836065574	1.37E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	60	9	5570	61.88888889	4.12E-06	1.03E-06	1.83E-05
REACTOME_PATHWAY	R-HSA-140837:R-HSA-140837	7	11.47540984	1.70E-08	"P00742, P00740, P04070, P03951, P03952, P00748, P00734"	40	19	3881	35.74605263	7.49E-07	1.50E-07	1.59E-05
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	11	18.03278689	3.67E-08	"P00742, P00750, P00740, P04070, P22891, P24158, P03951, P00749, P00747, P00734, P08709"	60	94	5570	10.86347518	1.10E-05	2.21E-06	4.90E-05
SMART	SM00069:GLA	6	9.836065574	4.17E-08	"P00742, P00740, P04070, P22891, P00734, P08709"	58	8	3655	47.26293103	1.00E-06	2.50E-07	3.35E-05
INTERPRO	"IPR018097:EGF-like calcium-binding, conserved site"	8	13.1147541	4.45E-08	"O00187, P48740, P00742, P00740, P04070, P09871, P08709, P00736"	61	34	5673	21.88235294	2.89E-06	2.63E-07	4.54E-05
INTERPRO	IPR000152:EGF-type aspartate/asparagine hydroxylation site	8	13.1147541	5.52E-08	"O00187, P00742, P00740, P04070, P22891, P09871, P08709, P00736"	61	35	5673	21.25714286	3.59E-06	2.99E-07	5.62E-05
INTERPRO	IPR003609:Apple-like	5	8.196721311	5.61E-08	"P14210, P26927, P03951, P03952, P00747"	61	5	5673	93	3.65E-06	2.81E-07	5.72E-05
INTERPRO	"IPR012224:Peptidase S1A, coagulation factor VII/IX/X/C/Z"	5	8.196721311	5.61E-08	"P00742, P00740, P04070, P22891, P08709"	61	5	5673	93	3.65E-06	2.81E-07	5.72E-05
GOTERM_BP_DIRECT	GO:0016485~protein processing	8	13.1147541	1.02E-07	"P08311, Q92876, P20160, P23946, P20718, P10144, P00748, P08709"	60	38	5570	19.54385965	3.06E-05	5.09E-06	1.36E-04
INTERPRO	IPR000436:Sushi/SCR/CCP	7	11.47540984	2.12E-07	"O00187, P48740, P00751, P00738, P09871, Q53HP3, Q5JP69, P06681, P00736"	61	26	5673	25.03846154	1.38E-05	9.84E-07	2.16E-04
GOTERM_BP_DIRECT	"GO:0007597~blood coagulation, intrinsic pathway"	6	9.836065574	3.11E-07	"P00742, P00740, P03951, P03952, P00748, P00734"	60	15	5570	37.13333333	9.36E-05	1.34E-05	4.16E-04
GAD_DISEASE	"Birth Weight|Leukemia|Leukemia, Myeloid, Acute|Precursor Cell Lymphoblastic Leukemia-Lymphoma"	12	19.67213115	3.24E-07	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	53	137	4450	7.354358904	2.59E-04	2.59E-04	4.97E-04
GAD_DISEASE	warfarin sensitivity	6	9.836065574	3.31E-07	"P00742, P00740, P04070, P22891, P00734, P08709"	53	14	4450	35.98382749	2.66E-04	1.33E-04	5.08E-04
GAD_DISEASE	Meningeal Neoplasms|meningioma	12	19.67213115	4.04E-07	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	53	140	4450	7.196765499	3.24E-04	1.08E-04	6.20E-04
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	6	9.836065574	6.30E-07	"P00750, P03952, P00749, P00748, P00747, P00734"	60	17	5570	32.76470588	1.90E-04	2.37E-05	8.43E-04
INTERPRO	IPR000859:CUB domain	6	9.836065574	8.62E-07	"O00187, P48740, P09871, P98073, Q9Y5Y6, P00736"	61	18	5673	31	5.60E-05	3.73E-06	8.78E-04
BIOCARTA	h_compPathway:Complement Pathway	7	11.47540984	1.35E-06	"O00187, P48740, P00751, P09871, Q53HP3, Q5JP69, P00746, P06681, P00736"	25	19	1085	15.98947368	3.79E-05	3.79E-05	0.001132972
PIR_SUPERFAMILY	PIRSF001143:coagulation factor X	5	8.196721311	1.56E-06	"P00742, P00740, P04070, P22891, P08709"	22	5	822	37.36363636	2.18E-05	2.18E-05	0.001058535
SMART	SM00032:CCP	7	11.47540984	1.99E-06	"O00187, P48740, P00751, P00738, P09871, Q53HP3, Q5JP69, P06681, P00736"	58	26	3655	16.96618037	4.78E-05	9.56E-06	0.001597078
SMART	SM00181:EGF	9	14.75409836	2.21E-06	"O00187, P00742, P00740, P04070, P22891, Q04756, P00748, P08709, P00736"	58	58	3655	9.778537455	5.31E-05	8.85E-06	0.0017752
BIOCARTA	h_intrinsicPathway:Intrinsic Prothrombin Activation Pathway	7	11.47540984	2.63E-06	"P00742, P00740, P04070, P03951, P03952, P00748, P00734"	25	21	1085	14.46666667	7.37E-05	3.68E-05	0.002201162
SMART	SM00042:CUB	6	9.836065574	2.96E-06	"O00187, P48740, P09871, P98073, Q9Y5Y6, P00736"	58	16	3655	23.63146552	7.10E-05	1.01E-05	0.002373434
GOTERM_BP_DIRECT	GO:0006956~complement activation	7	11.47540984	3.68E-06	"O00187, P48740, P00751, P09871, Q53HP3, Q5JP69, P00746, P06681, P00736"	60	41	5570	15.8495935	0.001105993	1.23E-04	0.00491519
BIOCARTA	h_plateletAppPathway:Platelet Amyloid Precursor Protein Pathway	6	9.836065574	3.91E-06	"P00750, P00740, P03951, P00749, P00747, P00734"	25	13	1085	20.03076923	1.10E-04	3.65E-05	0.003274638
GAD_DISEASE	"thrombosis, deep vein"	6	9.836065574	4.06E-06	"P00750, P04070, P03951, P00747, P00734, P08709"	53	22	4450	22.89879931	0.003249627	8.13E-04	0.006231665
INTERPRO	"IPR024175:Peptidase S1A, complement C1r/C1S/mannan-binding"	4	6.557377049	4.47E-06	"O00187, P48740, P09871, P00736"	61	4	5673	93	2.90E-04	1.81E-05	0.00455245
GOTERM_BP_DIRECT	GO:0051919~positive regulation of fibrinolysis	4	6.557377049	4.48E-06	"P03951, P03952, P00748, P00747"	60	4	5570	92.83333333	0.001348555	1.35E-04	0.005993869
GAD_DISEASE_CLASS	UNKNOWN	26	42.62295082	6.68E-06	"O00187, Q99895, P04070, O60259, P07477, P24158, P08246, P00751, P00750, P00740, P05156, P14210, P07288, P22891, P26927, P00738, P06870, P03951, P00749, P03952, P10144, Q92743, P00748, P00747, P00734, P08709"	53	909	4450	2.401560911	1.20E-04	1.20E-04	0.004922931
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	13	21.31147541	2.05E-05	"O00187, Q8WXG8, P04070, P09871, P35030, P48740, P00742, P00740, P22891, P00748, P00734, P08709, P00736"	61	267	5569	4.445078897	0.001228227	3.07E-04	0.020525289
BIOCARTA	h_amiPathway:Acute Myocardial Infarction	6	9.836065574	3.24E-05	"P00742, P00750, P04070, P00747, P00734, P08709"	25	19	1085	13.70526316	9.06E-04	2.26E-04	0.027065367
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	4	6.557377049	3.83E-05	"P00740, P03952, P00748, P35030"	60	7	5570	53.04761905	0.011476605	0.00104881	0.051258361
GAD_DISEASE	Choroidal Neovascularization|Geographic Atrophy	4	6.557377049	5.10E-05	"P00751, P05156, Q53HP3, Q92743, Q5JP69, P06681"	53	7	4450	47.97843666	0.040063946	0.008144375	0.078254586
PIR_SUPERFAMILY	PIRSF001155:C1r-like complement-activating serine protease	4	6.557377049	5.67E-05	"O00187, P48740, P09871, P00736"	22	4	822	37.36363636	7.94E-04	3.97E-04	0.038530089
GAD_DISEASE	prostate cancer	13	21.31147541	1.62E-04	"O43240, Q92876, Q9Y5K2, Q9Y337, O60259, P20151, P05981, P14210, P07288, P49862, P06870, P03951, P00749"	53	308	4450	3.543861799	0.122092985	0.021468629	0.248998013
REACTOME_PATHWAY	R-HSA-166663:R-HSA-166663	5	8.196721311	2.26E-04	"O00187, P48740, P09871, Q53HP3, Q5JP69, P06681, P00736"	40	31	3881	15.64919355	0.009875008	0.001652648	0.21079407
INTERPRO	IPR001940:Peptidase S1C	3	4.918032787	3.28E-04	"O43464, P83110, Q92743"	61	3	5673	93	0.021084801	0.001252759	0.333586423
GAD_DISEASE	Cardiovascular Diseases|	6	9.836065574	3.67E-04	"P00742, P00750, P04070, P00748, P00734, P08709"	53	54	4450	9.329140461	0.255268841	0.041230483	0.562703954
GAD_DISEASE	null	17	27.86885246	4.75E-04	"O00187, Q99895, P04070, O60259, P00750, P00740, P05156, P14210, P07288, P26927, P00738, P03952, Q92743, P00748, P10144, P00734, P08709"	53	566	4450	2.521834789	0.316870181	0.046517107	0.726941244
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	5	8.196721311	4.97E-04	"P08246, P00740, P83110, P07288, P23946"	61	35	5569	13.04215457	0.029374271	0.005945124	0.496744055
REACTOME_PATHWAY	R-HSA-173736:R-HSA-173736	3	4.918032787	5.83E-04	"P00751, P51124, P00746"	40	4	3881	72.76875	0.025334007	0.003659066	0.544133762
INTERPRO	"IPR000083:Fibronectin, type I"	3	4.918032787	6.51E-04	"P00750, Q04756, P00748"	61	4	5673	69.75	0.041453284	0.00234929	0.661643627
GOTERM_BP_DIRECT	GO:0019835~cytolysis	4	6.557377049	6.91E-04	"P12544, P51124, P20718, P10144"	60	17	5570	21.84313725	0.18781273	0.017185969	0.919745658
SMART	SM00473:PAN_AP	3	4.918032787	7.10E-04	"P14210, P26927, P00747"	58	3	3655	63.01724138	0.016897292	0.002127943	0.567989273
GAD_DISEASE	"thromboembolism, venous"	5	8.196721311	9.13E-04	"P00750, P04070, P00748, P00734, P08709"	53	38	4450	11.04766634	0.519215405	0.078148065	1.392344447
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	6	9.836065574	9.13E-04	"P00742, P00740, P04070, P22891, P00734, P08709"	60	72	5570	7.736111111	0.240413441	0.020930242	1.213980252
REACTOME_PATHWAY	R-HSA-140875:R-HSA-140875	4	6.557377049	9.51E-04	"P00742, P04070, P24158, P00734"	40	20	3881	19.405	0.040981861	0.005217005	0.88581248
REACTOME_PATHWAY	R-HSA-140834:R-HSA-140834	3	4.918032787	9.66E-04	"P00742, P00740, P08709"	40	5	3881	58.215	0.041613274	0.004711522	0.899691565
REACTOME_PATHWAY	R-HSA-1474228:R-HSA-1474228	5	8.196721311	0.001049507	"P08246, P08311, P49862, Q92743, P00747"	40	46	3881	10.54619565	0.045151487	0.004609601	0.977598511
INTERPRO	IPR000082:SEA domain	3	4.918032787	0.001077822	"P98073, Q9Y5Y6, Q9UL52"	61	5	5673	55.8	0.067695857	0.003682476	1.093087355
GOTERM_BP_DIRECT	"GO:0007598~blood coagulation, extrinsic pathway"	3	4.918032787	0.001080766	"P00742, P00740, P08709"	60	5	5570	55.7	0.277824128	0.022980865	1.435343916
GAD_DISEASE	Venous Thromboembolism	4	6.557377049	0.001085258	"P00750, P03951, P00748, P00734"	53	18	4450	18.65828092	0.581404217	0.083400777	1.653503327
KEGG_PATHWAY	hsa04614:Renin-angiotensin system	4	6.557377049	0.001093792	"P08311, P06870, P23946, P20151"	35	20	3211	18.34857143	0.043878242	0.014845375	1.002078902
GAD_DISEASE	Choroid Diseases|Macular Degeneration|Peripheral Vascular Diseases	3	4.918032787	0.001309659	"P00751, Q53HP3, Q92743, Q5JP69, P06681"	53	5	4450	50.37735849	0.650424158	0.091125822	1.992196595
GAD_DISEASE	Intracranial Thrombosis|Venous Thrombosis	3	4.918032787	0.001309659	"P22891, P00748, P00734"	53	5	4450	50.37735849	0.650424158	0.091125822	1.992196595
SMART	SM00058:FN1	3	4.918032787	0.001405402	"P00750, Q04756, P00748"	58	4	3655	47.26293103	0.033190074	0.00374335	1.121846787
GOTERM_BP_DIRECT	"GO:0006958~complement activation, classical pathway"	5	8.196721311	0.001442419	"O00187, P05156, P09871, Q53HP3, Q5JP69, P06681, P00736"	60	47	5570	9.875886525	0.352399718	0.028549964	1.911375314
GAD_DISEASE_CLASS	CARDIOVASCULAR	31	50.81967213	0.001511504	"P04070, Q9Y5K2, Q16651, P20160, P05981, P08246, P00751, P00750, P14210, P22891, P00738, P98073, Q53HP3, Q92743, P00734, Q5JP69, P06681, O00187, P24158, P20151, P08311, P00742, P00740, P06870, P03951, P23946, P00749, P03952, P10144, P00748, P00747, P08709, P00746"	53	1630	4450	1.596828337	0.026860315	0.013521574	1.108813831
GAD_DISEASE	Type 2 Diabetes| edema | rosiglitazone	25	40.98360656	0.001737166	"P04070, P20718, P00751, P00750, P14210, P22891, P07288, P00738, Q53HP3, Q92743, Q5JP69, P00734, P06681, O00187, P24158, P20151, P08311, P00742, P00740, P06870, P03951, P23946, P00749, P00748, P00747, P08709, P00746"	53	1181	4450	1.777355295	0.7520229	0.109704254	2.634427963
BIOCARTA	h_fibrinolysisPathway:Fibrinolysis Pathway	4	6.557377049	0.001838415	"P00750, P00749, P00747, P00734"	25	12	1085	14.46666667	0.050218183	0.010251687	1.527578644
GAD_DISEASE_CLASS	PHARMACOGENOMIC	28	45.90163934	0.001993221	"P04070, P20718, P12544, P00751, P00750, P14210, P22891, P07288, P00738, Q53HP3, Q92743, Q5JP69, P00734, P06681, O00187, P24158, P20151, P08311, P00742, P00740, P05156, P06870, P03951, P23946, P00749, P10144, P00748, P00747, P08709, P00746"	53	1418	4450	1.657929052	0.03527654	0.011899892	1.459953484
INTERPRO	IPR017448:Speract/scavenger receptor-related	3	4.918032787	0.002232743	"P05981, P05156, P98073"	61	7	5673	39.85714286	0.135229014	0.007238205	2.252396528
INTERPRO	IPR001190:Speract/scavenger receptor	3	4.918032787	0.002232743	"P05981, P05156, P98073"	61	7	5673	39.85714286	0.135229014	0.007238205	2.252396528
BIOCARTA	h_extrinsicPathway:Extrinsic Prothrombin Activation Pathway	4	6.557377049	0.002355235	"P00742, P04070, P00734, P08709"	25	13	1085	13.35384615	0.06389195	0.010943739	1.953299129
GAD_DISEASE	"stroke, ischemic"	5	8.196721311	0.002568203	"P00750, P22891, P00748, P00734, P08709"	53	50	4450	8.396226415	0.872844958	0.146698354	3.871626515
GAD_DISEASE	age-related macular degeneration	3	4.918032787	0.002709328	"P00751, Q53HP3, Q92743, Q5JP69, P06681"	53	7	4450	35.98382749	0.8864861	0.143941383	4.080259878
GAD_DISEASE_CLASS	CANCER	30	49.18032787	0.002839551	"O43240, Q9Y337, Q9Y5K2, P07477, P09871, O60259, P08246, P48740, P05981, P00751, P00750, P14210, P07288, P22891, P00738, P49862, Q53HP3, P00734, Q5JP69, P06681, O00187, Q92876, Q9Y5Y6, P20151, P06870, P03951, P23946, P00749, P03952, P10144, P08709, P00746"	53	1607	4450	1.567434925	0.049896764	0.012714635	2.074261234
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	6	9.836065574	0.002874444	"P12544, P08311, P07477, P00747, P00734, P35030"	35	95	3211	5.794285714	0.11132342	0.029074441	2.614290334
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	3	4.918032787	0.002964788	"P00750, P03951, P03952"	60	8	5570	34.8125	0.590871746	0.054326505	3.891988
GOTERM_BP_DIRECT	GO:0048012~hepatocyte growth factor receptor signaling pathway	3	4.918032787	0.002964788	"P05981, P14210, P26927"	60	8	5570	34.8125	0.590871746	0.054326505	3.891988
GAD_DISEASE	macular degeneration	7	11.47540984	0.003332256	"O00187, P48740, P00751, P05156, Q53HP3, Q92743, Q5JP69, P00746, P06681"	53	127	4450	4.627841331	0.931226151	0.16344425	4.996121154
REACTOME_PATHWAY	R-HSA-75205:R-HSA-75205	3	4.918032787	0.003388577	"P00750, P00749, P00747"	40	9	3881	32.34166667	0.138732882	0.013485569	3.125756862
GAD_DISEASE	warfarin response	3	4.918032787	0.003585471	"P04070, P00734, P08709"	53	8	4450	31.48584906	0.943905389	0.164767142	5.366069898
GAD_DISEASE	Thrombophilia|Venous Thrombosis	3	4.918032787	0.003585471	"P04070, P03951, P00734"	53	8	4450	31.48584906	0.943905389	0.164767142	5.366069898
GOTERM_BP_DIRECT	GO:0016540~protein autoprocessing	3	4.918032787	0.004700328	"O43464, Q92876, P00748"	60	10	5570	27.85	0.757834582	0.080035008	6.104771347
SMART	SM00202:SR	3	4.918032787	0.004772733	"P05981, P05156, P98073"	58	7	3655	27.00738916	0.108473228	0.011416315	3.765076928
GAD_DISEASE	Factor VII	3	4.918032787	0.005676758	"P00742, P22891, P08709"	53	10	4450	25.18867925	0.989597729	0.235529942	8.370358551
GAD_DISEASE_CLASS	VISION	11	18.03278689	0.006479359	"O00187, P48740, P00751, P05156, P14210, P00738, Q53HP3, P23946, Q92743, Q5JP69, P00734, P00746, P06681"	53	351	4450	2.631296028	0.110421876	0.023129896	4.678638839
GOTERM_BP_DIRECT	GO:0030194~positive regulation of blood coagulation	3	4.918032787	0.00680062	"P00748, P00734, P08709"	60	12	5570	23.20833333	0.871776274	0.107840122	8.719547189
GAD_DISEASE	Coronary Disease|Hypertension	3	4.918032787	0.00688659	"P00748, P00734, P08709"	53	11	4450	22.89879931	0.996081907	0.265009151	10.06741603
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	3	4.918032787	0.007029146	"P05981, P05156, P98073"	61	12	5569	22.82377049	0.345077245	0.068109223	6.825160448
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	5	8.196721311	0.007489749	"P08246, P08311, P09871, Q53HP3, Q5JP69, P06681, P00736"	35	75	3211	6.116190476	0.265257708	0.059785363	6.684619475
INTERPRO	IPR002350:Kazal domain	3	4.918032787	0.007961309	"P05156, P83110, Q92743"	61	13	5673	21.46153846	0.405215452	0.02443722	7.823612332
GAD_DISEASE	Venous Thrombosis	4	6.557377049	0.008189791	"P00740, P04070, P03951, P00734"	53	36	4450	9.329140461	0.998633164	0.293278611	11.86254587
GAD_DISEASE	Hemorrhagic Disorders	3	4.918032787	0.008202415	"P00748, P00734, P08709"	53	12	4450	20.99056604	0.998647045	0.281272663	11.87976963
