Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR006652:Kelch repeat type 1	7	7.291666667	7.62E-09	"Q8IXQ5, Q53G59, O95198, Q9Y6Y0, Q2TBA0, Q14145, Q9Y2M5"	95	11	5673	38.00095694	1.14E-06	1.26E-07	9.09E-06
SMART	SM00612:Kelch	7	7.291666667	8.58E-09	"Q8IXQ5, Q53G59, O95198, Q9Y6Y0, Q2TBA0, Q14145, Q9Y2M5"	72	10	3655	35.53472222	3.17E-07	1.59E-07	7.70E-06
INTERPRO	"IPR001375:Peptidase S9, prolyl oligopeptidase, catalytic domain"	6	6.25	2.30E-08	"Q6V1X1, Q12884, P27487, P48147, Q8N608, P42658"	95	7	5673	51.18496241	3.42E-06	3.42E-07	2.74E-05
INTERPRO	IPR011705:BTB/Kelch-associated	7	7.291666667	4.76E-08	"Q8IXQ5, Q53G59, O95198, Q9Y6Y0, Q2TBA0, Q14145, Q9Y2M5"	95	14	5673	29.85789474	7.09E-06	6.44E-07	5.67E-05
INTERPRO	"IPR000408:Regulator of chromosome condensation, RCC1"	6	6.25	6.05E-08	"P18754, Q15751, Q9P258, O95714, Q92834, Q96I51"	95	8	5673	44.78684211	9.01E-06	7.51E-07	7.21E-05
SMART	SM00875:SM00875	7	7.291666667	1.15E-07	"Q8IXQ5, Q53G59, O95198, Q9Y6Y0, Q2TBA0, Q14145, Q9Y2M5"	72	14	3655	25.38194444	4.27E-06	1.42E-06	1.04E-04
INTERPRO	IPR009091:Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	6	6.25	1.34E-07	"P18754, Q15751, Q9P258, O95714, Q92834, Q96I51"	95	9	5673	39.81052632	2.00E-05	1.54E-06	1.60E-04
GOTERM_MF_DIRECT	GO:0004842~ubiquitin-protein transferase activity	15	15.625	1.76E-07	"Q9UJX5, Q6PCD5, Q53G59, Q9Y297, Q15751, Q14145, Q9Y2M5, Q8IXQ5, O95198, Q92466, Q2TBA0, Q13216, Q8NHY2, O95714, Q969H0"	94	153	5569	5.808302044	3.30E-05	3.30E-05	2.18E-04
INTERPRO	IPR001627:Semaphorin/CD100 antigen	6	6.25	2.65E-07	"Q04912, O43157, P08581, O75326, Q92854, O60486"	95	10	5673	35.82947368	3.95E-05	2.82E-06	3.16E-04
SMART	SM00630:Sema	6	6.25	5.61E-07	"Q04912, O43157, P08581, O75326, Q92854, O60486"	72	10	3655	30.45833333	2.08E-05	5.19E-06	5.04E-04
INTERPRO	"IPR002469:Peptidase S9B, dipeptidylpeptidase IV N-terminal"	5	5.208333333	1.03E-06	"Q6V1X1, Q12884, P27487, Q8N608, P42658"	95	6	5673	49.76315789	1.54E-04	1.03E-05	0.001233669
KEGG_PATHWAY	hsa04120:Ubiquitin mediated proteolysis	12	12.5	1.07E-06	"Q16531, Q9UJX5, Q9UM11, Q92466, Q9Y297, Q15751, Q12834, Q14145, Q8NHY2, Q13216, O95714, Q969H0"	57	104	3211	6.5	9.82E-05	9.82E-05	0.001165666
INTERPRO	"IPR015916:Galactose oxidase, beta-propeller"	5	5.208333333	2.38E-06	"Q53G59, O95198, Q9Y6Y0, Q14145, Q9Y2M5"	95	7	5673	42.65413534	3.55E-04	2.22E-05	0.00284201
REACTOME_PATHWAY	R-HSA-180746:R-HSA-180746	7	7.291666667	3.39E-06	"Q12769, O75694, P18754, P78406, Q8NFH3, Q8NFH4, P35658"	67	26	3881	15.59529277	5.93E-04	5.93E-04	0.004152992
REACTOME_PATHWAY	R-HSA-165054:R-HSA-165054	7	7.291666667	4.30E-06	"Q12769, O75694, P18754, P78406, Q8NFH3, Q8NFH4, P35658"	67	27	3881	15.01768933	7.52E-04	3.76E-04	0.005268758
INTERPRO	IPR016201:Plexin-like fold	6	6.25	5.93E-06	"Q04912, O43157, P08581, O75326, Q92854, O60486"	95	17	5673	21.07616099	8.84E-04	5.20E-05	0.007078265
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	12	12.5	7.89E-06	"Q8IXQ5, Q6PCD5, O95198, Q9Y297, Q2TBA0, Q15751, Q14145, Q8NHY2, O95714, Q9Y2M5, Q9Y4B6, Q969H0"	93	130	5570	5.52853598	0.005062302	0.005062302	0.011766969
INTERPRO	IPR013649:Integrin alpha-2	5	5.208333333	8.36E-06	"P08648, P06756, P20701, P20702, P08514"	95	9	5673	33.1754386	0.001245095	6.92E-05	0.009973025
INTERPRO	"IPR018184:Integrin alpha chain, C-terminal cytoplasmic region, conserved site"	5	5.208333333	8.36E-06	"P08648, P06756, P20701, P20702, P08514"	95	9	5673	33.1754386	0.001245095	6.92E-05	0.009973025
INTERPRO	IPR013517:FG-GAP repeat	5	5.208333333	8.36E-06	"P08648, P06756, P20701, P20702, P08514"	95	9	5673	33.1754386	0.001245095	6.92E-05	0.009973025
INTERPRO	IPR013519:Integrin alpha beta-propellor	5	5.208333333	8.36E-06	"P08648, P06756, P20701, P20702, P08514"	95	9	5673	33.1754386	0.001245095	6.92E-05	0.009973025
INTERPRO	IPR000413:Integrin alpha chain	5	5.208333333	8.36E-06	"P08648, P06756, P20701, P20702, P08514"	95	9	5673	33.1754386	0.001245095	6.92E-05	0.009973025
INTERPRO	IPR002165:Plexin	5	5.208333333	8.36E-06	"O43157, P08581, O75326, Q92854, O60486"	95	9	5673	33.1754386	0.001245095	6.92E-05	0.009973025
INTERPRO	IPR011047:Quinonprotein alcohol dehydrogenase-like superfamily	5	5.208333333	8.36E-06	"O14727, O00423, Q9HCU5, Q9BVC4, Q8TEQ6"	95	9	5673	33.1754386	0.001245095	6.92E-05	0.009973025
REACTOME_PATHWAY	R-HSA-6784531:R-HSA-6784531	7	7.291666667	1.23E-05	"Q12769, Q10570, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	32	3881	12.67117537	0.002151611	7.18E-04	0.01508808
SMART	SM00423:PSI	6	6.25	1.24E-05	"Q04912, O43157, P08581, O75326, Q92854, O60486"	72	17	3655	17.91666667	4.58E-04	9.17E-05	0.011124213
GOTERM_MF_DIRECT	GO:0008239~dipeptidyl-peptidase activity	5	5.208333333	1.42E-05	"Q6V1X1, Q12884, P27487, Q8N608, P42658"	94	10	5569	29.62234043	0.002661918	0.001331846	0.01758896
SMART	SM00191:Int_alpha	5	5.208333333	1.53E-05	"P08648, P06756, P20701, P20702, P08514"	72	9	3655	28.20216049	5.67E-04	9.44E-05	0.013752057
GOTERM_BP_DIRECT	GO:0006409~tRNA export from nucleus	6	6.25	2.93E-05	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	93	23	5570	15.62412342	0.018674156	0.00938108	0.043699207
GOTERM_BP_DIRECT	GO:0010827~regulation of glucose transport	6	6.25	3.66E-05	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	93	24	5570	14.97311828	0.023228581	0.007803598	0.054480165
GOTERM_BP_DIRECT	GO:1900034~regulation of cellular response to heat	8	8.333333333	4.04E-05	"Q12769, O75694, P78406, Q8N122, Q9BVC4, Q8NFH3, Q8NFH4, P35658"	93	58	5570	8.261030775	0.02562607	0.00646902	0.0601751
REACTOME_PATHWAY	R-HSA-170822:R-HSA-170822	6	6.25	4.04E-05	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	24	3881	14.48134328	0.007046002	0.001766174	0.049522789
INTERPRO	IPR000210:BTB/POZ-like	7	7.291666667	4.30E-05	"Q8IXQ5, Q53G59, O95198, Q9Y6Y0, Q2TBA0, Q14145, Q9Y2M5"	95	40	5673	10.45026316	0.006381025	3.37E-04	0.051232318
REACTOME_PATHWAY	R-HSA-180910:R-HSA-180910	6	6.25	4.98E-05	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	25	3881	13.90208955	0.008685242	0.001743115	0.061091027
REACTOME_PATHWAY	R-HSA-3301854:R-HSA-3301854	6	6.25	4.98E-05	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	25	3881	13.90208955	0.008685242	0.001743115	0.061091027
INTERPRO	IPR011333:BTB/POZ fold	7	7.291666667	5.72E-05	"Q8IXQ5, Q53G59, O95198, Q9Y6Y0, Q2TBA0, Q14145, Q9Y2M5"	95	42	5673	9.952631579	0.008482343	4.26E-04	0.068169758
GOTERM_MF_DIRECT	GO:0005515~protein binding	82	85.41666667	6.44E-05	"Q16531, O95970, Q9BQA1, P63151, P08648, P01130, Q2TAY7, Q12834, Q14145, Q92673, Q8IXQ5, Q09028, P27487, Q92466, Q04724, O75694, Q8TBZ3, Q99784, Q8TEQ6, Q96MX6, Q12769, Q99972, O43660, Q6PCD5, Q10570, Q9UM11, Q53G59, Q96QV1, O75326, Q3SYG4, Q8NBF2, Q92834, O75717, Q86YC2, Q8TAF3, Q96DI7, Q9P0N9, O95198, P20701, P20702, P63244, Q15393, Q9BVC4, Q9HAR2, Q8NHY2, Q9Y4B6, P61964, O60486, Q9UJX5, Q676U5, O75530, Q9Y3R4, Q9Y297, P08581, Q8NFH3, Q8NFH4, O14727, O00423, P06756, P48147, O43157, Q9BZK7, Q14114, Q9P258, Q13216, O95714, Q969H0, Q12884, Q9GZS3, Q9HCU5, P18754, Q92854, P08514, Q9Y2M5, P55884, O76071, O43172, Q04912, O75581, Q8N122, P35658, Q05048"	94	3880	5569	1.252078307	0.012025943	0.004024825	0.079813326
SMART	SM00225:BTB	7	7.291666667	8.53E-05	"Q8IXQ5, Q53G59, O95198, Q9Y6Y0, Q2TBA0, Q14145, Q9Y2M5"	72	39	3655	9.111467236	0.003153031	4.51E-04	0.076609253
REACTOME_PATHWAY	R-HSA-168276:R-HSA-168276	6	6.25	8.86E-05	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	28	3881	12.41257996	0.015392428	0.002582014	0.108610189
GOTERM_BP_DIRECT	GO:0016032~viral process	13	13.54166667	1.00E-04	"Q12769, Q16531, Q9Y297, O75694, P18754, P78406, P63244, Q8NFH3, Q8NFH4, P35658, Q9Y4B6, Q969H0, Q8TAF3"	93	201	5570	3.87364254	0.062530246	0.012831127	0.149606865
GOTERM_BP_DIRECT	GO:0007077~mitotic nuclear envelope disassembly	6	6.25	1.33E-04	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	93	31	5570	11.59209157	0.082183286	0.014191269	0.19864666
INTERPRO	IPR015915:Kelch-type beta propeller	4	4.166666667	2.32E-04	"Q8IXQ5, Q53G59, Q2TBA0, Q14145"	95	8	5673	29.85789474	0.034029638	0.001647314	0.276775449
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	7	7.291666667	2.61E-04	"P08648, P06756, P20701, P20702, O75326, P08514, Q9P258"	93	55	5570	7.622678397	0.15426317	0.023651115	0.387734087
REACTOME_PATHWAY	R-HSA-168325:R-HSA-168325	6	6.25	2.67E-04	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	35	3881	9.930063966	0.045664406	0.006654885	0.326897976
REACTOME_PATHWAY	R-HSA-4570464:R-HSA-4570464	6	6.25	2.67E-04	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	35	3881	9.930063966	0.045664406	0.006654885	0.326897976
GOTERM_BP_DIRECT	GO:0075733~intracellular transport of virus	6	6.25	3.16E-04	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	93	37	5570	9.712292938	0.184120628	0.025115323	0.470713672
INTERPRO	IPR000033:LDLR class B repeat	4	4.166666667	3.44E-04	"P01130, O75581, Q14114, Q92673"	95	9	5673	26.54035088	0.050018775	0.002329694	0.409931933
REACTOME_PATHWAY	R-HSA-4615885:R-HSA-4615885	6	6.25	3.49E-04	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	37	3881	9.393303752	0.05930438	0.007612831	0.427366263
REACTOME_PATHWAY	R-HSA-3108214:R-HSA-3108214	7	7.291666667	3.53E-04	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, O95714, P35658"	67	57	3881	7.113642315	0.059957087	0.006846428	0.432207822
GOTERM_MF_DIRECT	GO:0008236~serine-type peptidase activity	6	6.25	3.79E-04	"Q6V1X1, Q12884, P27487, P48147, Q8N608, P42658"	94	38	5569	9.354423292	0.068700612	0.017636247	0.468608104
REACTOME_PATHWAY	R-HSA-983168:R-HSA-983168	11	11.45833333	4.34E-04	"Q9UJX5, Q9UM11, O95198, Q9Y297, Q15751, Q12834, Q14145, O95714, Q9Y2M5, Q9Y4B6, Q969H0"	67	167	3881	3.815443739	0.073102802	0.007562521	0.53038962
SMART	SM00135:LY	4	4.166666667	5.43E-04	"P01130, O75581, Q14114, Q92673"	72	9	3655	22.5617284	0.01988684	0.002507756	0.486290782
GOTERM_BP_DIRECT	GO:0006406~mRNA export from nucleus	7	7.291666667	5.98E-04	"Q12769, Q10570, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	93	64	5570	6.550739247	0.319367341	0.041847242	0.888103896
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	8	8.333333333	6.99E-04	"Q8IXQ5, Q16531, Q9UJX5, Q9UM11, Q12834, Q14145, O95714, Q9Y2M5"	93	91	5570	5.265272362	0.361992626	0.043945677	1.036616431
REACTOME_PATHWAY	R-HSA-159236:R-HSA-159236	6	6.25	7.13E-04	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	43	3881	8.082610205	0.117336171	0.011282314	0.870543492
INTERPRO	"IPR002471:Peptidase S9, serine active site"	3	3.125	8.06E-04	"Q12884, P27487, P48147"	95	3	5673	59.71578947	0.113236657	0.005211466	0.957436556
INTERPRO	"IPR004871:Cleavage/polyadenylation specificity factor, A subunit, C-terminal"	3	3.125	8.06E-04	"Q16531, Q10570, Q15393"	95	3	5673	59.71578947	0.113236657	0.005211466	0.957436556
GOTERM_BP_DIRECT	GO:0071526~semaphorin-plexin signaling pathway	4	4.166666667	8.61E-04	"O43157, P08581, O75326, Q92854"	93	12	5570	19.96415771	0.425374997	0.049119666	1.276418895
REACTOME_PATHWAY	R-HSA-3371453:R-HSA-3371453	6	6.25	0.001078099	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	47	3881	7.394728485	0.172022401	0.015607683	1.313705462
KEGG_PATHWAY	hsa03013:RNA transport	8	8.333333333	0.001525219	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, Q8TEQ6, P35658, P55884"	57	100	3211	4.506666667	0.131013114	0.067805339	1.653720823
REACTOME_PATHWAY	R-HSA-5578749:R-HSA-5578749	6	6.25	0.001566755	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	51	3881	6.814749781	0.239969885	0.020886275	1.903915039
INTERPRO	IPR003112:Olfactomedin-like	3	3.125	0.001595048	"Q99972, Q99784, Q9HAR2"	95	4	5673	44.78684211	0.211680551	0.009861548	1.886053711
GOTERM_MF_DIRECT	GO:0030215~semaphorin receptor binding	3	3.125	0.001619698	"O43157, O75326, Q92854"	94	4	5569	44.43351064	0.26269241	0.05912974	1.991081689
SMART	SM00284:OLF	3	3.125	0.00217697	"Q99972, Q99784, Q9HAR2"	72	4	3655	38.07291667	0.07747027	0.008919503	1.937843361
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	7	7.291666667	0.00220287	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, O95714, P35658"	93	82	5570	5.112772095	0.757804042	0.111452654	3.234440915
GOTERM_BP_DIRECT	GO:0007062~sister chromatid cohesion	6	6.25	0.00273184	"Q12769, Q12834, Q8NFH3, Q8NFH4, Q9P258, Q969H0"	93	59	5570	6.090759978	0.827779002	0.126551321	3.996449959
GOTERM_BP_DIRECT	GO:0019083~viral transcription	6	6.25	0.002941905	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	93	60	5570	5.989247312	0.849596422	0.126560705	4.29750456
INTERPRO	"IPR023415:Low-density lipoprotein (LDL) receptor class A, conserved site"	4	4.166666667	0.003001718	"P01130, O75581, Q14114, Q92673"	95	18	5673	13.27017544	0.361049659	0.017757584	3.522257518
REACTOME_PATHWAY	R-HSA-1169408:R-HSA-1169408	6	6.25	0.003007509	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	67	59	3881	5.890715912	0.409689834	0.036950544	3.625271334
INTERPRO	IPR002172:Low-density lipoprotein (LDL) receptor class A repeat	4	4.166666667	0.003522078	"P01130, O75581, Q14114, Q92673"	95	19	5673	12.57174515	0.408868004	0.020016794	4.121165971
INTERPRO	IPR002909:Cell surface receptor IPT/TIG	4	4.166666667	0.003522078	"Q04912, O43157, P08581, O60486"	95	19	5673	12.57174515	0.408868004	0.020016794	4.121165971
SMART	SM00667:LisH	3	3.125	0.003582721	"Q2TAY7, Q9BZK7, Q9Y4B6"	72	5	3655	30.45833333	0.124358671	0.013192083	3.171380285
SMART	SM00429:IPT	4	4.166666667	0.003929315	"Q04912, O43157, P08581, O60486"	72	17	3655	11.94444444	0.135557981	0.013155522	3.473387003
GOTERM_MF_DIRECT	GO:0097027~ubiquitin-protein transferase activator activity	3	3.125	0.003961744	"Q9UM11, Q12834, Q969H0"	94	6	5569	29.62234043	0.525876406	0.116956846	4.805741047
GOTERM_BP_DIRECT	GO:0031047~gene silencing by RNA	6	6.25	0.00475258	"Q12769, O75694, P78406, Q8NFH3, Q8NFH4, P35658"	93	67	5570	5.363505055	0.953261805	0.184711226	6.856196271
GOTERM_BP_DIRECT	GO:0006379~mRNA cleavage	3	3.125	0.005369674	"Q10570, Q9C0J8, Q05048"	93	7	5570	25.66820276	0.968633139	0.19456696	7.713537771
INTERPRO	IPR006594:LisH dimerisation motif	3	3.125	0.005404145	"Q2TAY7, Q9BZK7, Q9Y4B6"	95	7	5673	25.5924812	0.55398432	0.029461054	6.259004804
SMART	SM00192:LDLa	4	4.166666667	0.005445662	"P01130, O75581, Q14114, Q92673"	72	19	3655	10.6871345	0.182937845	0.016695731	4.784845573
REACTOME_PATHWAY	R-HSA-416550:R-HSA-416550	3	3.125	0.007466318	"O43157, P08581, Q92854"	67	8	3881	21.72201493	0.730586485	0.083720524	8.778254254
GOTERM_MF_DIRECT	GO:0017154~semaphorin receptor activity	3	3.125	0.009202617	"O43157, P08581, O60486"	94	9	5569	19.74822695	0.824146109	0.21987433	10.83703781
GOTERM_MF_DIRECT	GO:0005041~low-density lipoprotein receptor activity	3	3.125	0.009202617	"P01130, O75581, Q14114"	94	9	5569	19.74822695	0.824146109	0.21987433	10.83703781
REACTOME_PATHWAY	R-HSA-216083:R-HSA-216083	5	5.208333333	0.011201029	"P08648, P06756, P20701, P20702, P08514"	67	52	3881	5.569747417	0.860716077	0.115915428	12.89832446
REACTOME_PATHWAY	R-HSA-416700:R-HSA-416700	3	3.125	0.011738971	"O75326, Q92854, O60486"	67	10	3881	17.37761194	0.87336837	0.11445963	13.47748305
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	6	6.25	0.01220808	"Q16531, Q9GZS3, Q53G59, Q04724, Q9Y297, O75581"	93	84	5570	4.278033794	0.999628553	0.371610067	16.73414744
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	7	7.291666667	0.015045933	"Q9UJX5, Q9UM11, P18754, Q12834, Q8NFH3, Q8NFH4, Q9P258"	93	122	5570	3.436453376	0.999941592	0.418159309	20.23026769
REACTOME_PATHWAY	R-HSA-68877:R-HSA-68877	5	5.208333333	0.015342927	"Q12769, Q12834, Q8NFH3, Q8NFH4, Q9P258"	67	57	3881	5.081173082	0.933184709	0.139570432	17.26726143
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	3	3.125	0.015993786	"P06756, O75326, Q92854"	93	12	5570	14.97311828	0.999968551	0.420528335	21.36713573
GAD_DISEASE	Blood Pressure	8	8.333333333	0.018585464	"O95970, P06756, Q8N608, Q8N136, Q8N122, Q3SYG4, O00472, Q92673"	77	160	4450	2.88961039	0.998917806	0.998917806	22.74642197
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	7	7.291666667	0.022111722	"Q16531, Q9UJX5, Q9Y297, Q9BZK7, Q12834, Q13216, Q9Y2M5"	93	133	5570	3.152235427	0.99999943	0.512697011	28.34915996
REACTOME_PATHWAY	R-HSA-2500257:R-HSA-2500257	5	5.208333333	0.022596094	"Q12769, Q12834, Q8NFH3, Q8NFH4, Q9P258"	67	64	3881	4.525419776	0.981678445	0.189828495	24.4363562
GOTERM_BP_DIRECT	"GO:0000375~RNA splicing, via transesterification reactions"	3	3.125	0.027863705	"Q96DI7, Q15393, O43172"	93	16	5570	11.22983871	0.999999987	0.579062839	34.38200752
REACTOME_PATHWAY	R-HSA-176407:R-HSA-176407	3	3.125	0.029318983	"Q9UJX5, Q9UM11, Q12834"	67	16	3881	10.86100746	0.994524877	0.229239063	30.56721679
PIR_SUPERFAMILY	"PIRSF000617:tyrosine-protein kinase, HGF/MSP receptor type"	2	2.083333333	0.031399012	"Q04912, P08581"	14	2	822	58.71428571	0.200139309	0.105650688	15.16554965
GOTERM_BP_DIRECT	GO:1900220~semaphorin-plexin signaling pathway involved in bone trabecula morphogenesis	2	2.083333333	0.032764215	"O43157, Q92854"	93	2	5570	59.89247312	1	0.622297189	39.14441984
INTERPRO	IPR027231:Semaphorin	2	2.083333333	0.03286775	"O75326, Q92854"	95	2	5673	59.71578947	0.99312308	0.16292558	32.87601569
INTERPRO	"IPR016244:Tyrosine-protein kinase, HGF/MSP receptor"	2	2.083333333	0.03286775	"Q04912, P08581"	95	2	5673	59.71578947	0.99312308	0.16292558	32.87601569
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	6	6.25	0.034726229	"Q99972, P08648, P06756, O75326, P63244, Q92854"	93	110	5570	3.26686217	1	0.627709874	40.95912189
GOTERM_BP_DIRECT	GO:0034113~heterotypic cell-cell adhesion	3	3.125	0.034778458	"P08648, P06756, P20702"	93	18	5570	9.982078853	1	0.612624753	41.00673232
GOTERM_BP_DIRECT	"GO:0000398~mRNA splicing, via spliceosome"	7	7.291666667	0.035954019	"O43660, Q96DI7, Q10570, Q15393, Q8TEQ6, O43172, Q05048"	93	149	5570	2.813740348	1	0.610063325	42.06891056
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	8	8.333333333	0.036812041	"P08648, Q12884, P06756, P20701, P20702, Q92854, P08514, O60486"	93	190	5570	2.521788342	1	0.604486231	42.83288257
REACTOME_PATHWAY	R-HSA-5663220:R-HSA-5663220	5	5.208333333	0.039251927	"Q12769, Q12834, Q8NFH3, Q8NFH4, Q9P258"	67	76	3881	3.810879811	0.999094963	0.28372573	38.79299479
