Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-69300	4	14.81481481	9.86E-06	"O43929, O43913, Q9UBD5, Q13415"	19	10	3881	81.70526316	3.25E-04	1.08E-04	0.008602388
REACTOME_PATHWAY	R-HSA-68867	4	14.81481481	9.86E-06	"O43929, O43913, Q9UBD5, Q13415"	19	10	3881	81.70526316	3.25E-04	1.08E-04	0.008602388
REACTOME_PATHWAY	R-HSA-69298	4	14.81481481	1.80E-05	"O43929, O43913, Q9UBD5, Q13415"	19	12	3881	68.0877193	5.93E-04	1.48E-04	0.015679175
GOTERM_BP_DIRECT	GO:0031122~cytoplasmic microtubule organization	4	14.81481481	2.50E-05	"Q9UBP0, O75351, Q6PIW4, Q9BW62"	27	13	5570	63.47578348	0.004497636	0.001501465	0.030842198
INTERPRO	IPR013525:ABC-2 type transporter	3	11.11111111	6.04E-05	"Q9H222, Q9H221, Q9UNQ0"	27	3	5673	210.1111111	0.00199229	2.22E-04	0.052734824
REACTOME_PATHWAY	R-HSA-1369007	3	11.11111111	6.08E-05	"Q9NRK6, Q9NP58, Q9NUT2"	19	3	3881	204.2631579	0.002004301	4.01E-04	0.053052975
GOTERM_BP_DIRECT	GO:0002591~positive regulation of antigen processing and presentation of peptide antigen via MHC class I	3	11.11111111	6.27E-05	"P08183, Q03519, Q03518"	27	3	5570	206.2962963	0.011219944	0.002816866	0.077182771
GOTERM_BP_DIRECT	"GO:0002485~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent"	3	11.11111111	6.27E-05	"P08183, Q03519, Q03518"	27	3	5570	206.2962963	0.011219944	0.002816866	0.077182771
GOTERM_BP_DIRECT	"GO:0002489~antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent"	3	11.11111111	6.27E-05	"P08183, Q03519, Q03518"	27	3	5570	206.2962963	0.011219944	0.002816866	0.077182771
BIOCARTA	h_mcmPathway:CDK Regulation of DNA Replication	4	14.81481481	7.29E-05	"O43929, O43913, Q9UBD5, Q13415"	9	13	1085	37.09401709	5.10E-04	5.10E-04	0.037557545
GOTERM_BP_DIRECT	GO:0006270~DNA replication initiation	4	14.81481481	1.14E-04	"O43929, O43913, Q9UBD5, Q13415"	27	21	5570	39.29453263	0.020242384	0.004081661	0.139842893
GOTERM_BP_DIRECT	"GO:0002481~antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent"	3	11.11111111	1.25E-04	"P08183, Q03519, Q03518"	27	4	5570	154.7222222	0.022251299	0.003743408	0.153867795
REACTOME_PATHWAY	R-HSA-176187:R-HSA-176187	4	14.81481481	1.40E-04	"O43929, O43913, Q9UBD5, Q13415"	19	23	3881	35.52402746	0.004611785	7.70E-04	0.122189342
REACTOME_PATHWAY	R-HSA-68962:R-HSA-68962	4	14.81481481	1.40E-04	"O43929, O43913, Q9UBD5, Q13415"	19	23	3881	35.52402746	0.004611785	7.70E-04	0.122189342
GAD_DISEASE	plasma HDL-C levels	4	14.81481481	2.90E-04	"Q9H222, Q9H221, P08183, Q9UNQ0"	24	26	4450	28.52564103	0.159135814	0.08301353	0.427579901
GAD_DISEASE	bronchiectasis	3	11.11111111	5.28E-04	"P13569, Q03519, Q03518"	24	7	4450	79.46428571	0.27057316	0.09982438	0.776939938
GOTERM_MF_DIRECT	GO:0003688~DNA replication origin binding	3	11.11111111	5.77E-04	"O43929, O43913, Q9UBD5"	27	8	5569	77.34722222	0.040143606	0.006805337	0.597155432
GAD_DISEASE	Cystic Fibrosis	4	14.81481481	0.001391552	"P13569, P08183, Q03519, Q03518"	24	44	4450	16.85606061	0.564532518	0.187657954	2.034261582
REACTOME_PATHWAY	R-HSA-68827:R-HSA-68827	4	14.81481481	0.001433145	"O43929, O43913, Q9UBD5, Q13415"	19	50	3881	16.34105263	0.046225223	0.006738298	1.244017575
REACTOME_PATHWAY	R-HSA-382556:R-HSA-382556	4	14.81481481	0.001698032	"P13569, Q8NE71, P08183, O95255"	19	53	3881	15.41608739	0.054539058	0.006985822	1.472441899
REACTOME_PATHWAY	R-HSA-68949:R-HSA-68949	4	14.81481481	0.001991841	"O43929, O43913, Q9UBD5, Q13415"	19	56	3881	14.59022556	0.063678444	0.007284044	1.72525952
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	4	14.81481481	0.004699676	"O43929, O43913, Q9UBD5, Q13415"	27	74	5570	11.15115115	0.571701859	0.114084474	5.637329862
GOTERM_BP_DIRECT	GO:0006260~DNA replication	4	14.81481481	0.009136586	"O43929, O43913, Q9UBD5, Q13415"	27	94	5570	8.7785658	0.808361513	0.186588437	10.69002628
INTERPRO	IPR027238:RuvB-like	2	7.407407407	0.009146025	"Q9Y230, Q9Y265"	27	2	5673	210.1111111	0.261554171	0.02986569	7.706689919
INTERPRO	"IPR013305:ABC transporter, ABCB2"	2	7.407407407	0.009146025	"Q03519, Q03518"	27	2	5673	210.1111111	0.261554171	0.02986569	7.706689919
INTERPRO	"IPR010339:TIP49, C-terminal"	2	7.407407407	0.009146025	"Q9Y230, Q9Y265"	27	2	5673	210.1111111	0.261554171	0.02986569	7.706689919
INTERPRO	IPR008662:Lamina-associated polypeptide 1C	2	7.407407407	0.009146025	"Q5JTV8, Q8NFQ8"	27	2	5673	210.1111111	0.261554171	0.02986569	7.706689919
REACTOME_PATHWAY	R-HSA-5679096:R-HSA-5679096	2	7.407407407	0.009255639	"Q9H222, Q9H221"	19	2	3881	204.2631579	0.264245198	0.030219805	7.795769637
REACTOME_PATHWAY	R-HSA-5679090:R-HSA-5679090	2	7.407407407	0.009255639	"Q9H222, Q9H221"	19	2	3881	204.2631579	0.264245198	0.030219805	7.795769637
REACTOME_PATHWAY	R-HSA-2161517:R-HSA-2161517	2	7.407407407	0.009255639	"P08183, Q9UNQ0"	19	2	3881	204.2631579	0.264245198	0.030219805	7.795769637
GOTERM_BP_DIRECT	GO:0015886~heme transport	2	7.407407407	0.009314772	"Q9UNQ0, Q9NP58"	27	2	5570	206.2962963	0.814465925	0.170696033	10.88765047
GOTERM_BP_DIRECT	GO:0071763~nuclear membrane organization	2	7.407407407	0.009314772	"Q5JTV8, O14656"	27	2	5570	206.2962963	0.814465925	0.170696033	10.88765047
GOTERM_BP_DIRECT	GO:0051013~microtubule severing	2	7.407407407	0.009314772	"Q9UBP0, Q9BW62"	27	2	5570	206.2962963	0.814465925	0.170696033	10.88765047
GOTERM_BP_DIRECT	GO:0046967~cytosol to ER transport	2	7.407407407	0.009314772	"Q03519, Q03518"	27	2	5570	206.2962963	0.814465925	0.170696033	10.88765047
GOTERM_BP_DIRECT	GO:0045796~negative regulation of intestinal cholesterol absorption	2	7.407407407	0.009314772	"Q9H222, Q9H221"	27	2	5570	206.2962963	0.814465925	0.170696033	10.88765047
GOTERM_BP_DIRECT	GO:0010949~negative regulation of intestinal phytosterol absorption	2	7.407407407	0.009314772	"Q9H222, Q9H221"	27	2	5570	206.2962963	0.814465925	0.170696033	10.88765047
GOTERM_MF_DIRECT	GO:0015197~peptide transporter activity	2	7.407407407	0.009316441	"Q03519, Q03518"	27	2	5569	206.2592593	0.485504188	0.090570925	9.258031682
GOTERM_MF_DIRECT	GO:0015440~peptide-transporting ATPase activity	2	7.407407407	0.009316441	"Q03519, Q03518"	27	2	5569	206.2592593	0.485504188	0.090570925	9.258031682
GOTERM_MF_DIRECT	GO:0008559~xenobiotic-transporting ATPase activity	2	7.407407407	0.009316441	"P08183, Q9UNQ0"	27	2	5569	206.2592593	0.485504188	0.090570925	9.258031682
GOTERM_MF_DIRECT	GO:0015232~heme transporter activity	2	7.407407407	0.009316441	"Q9UNQ0, Q9NP58"	27	2	5569	206.2592593	0.485504188	0.090570925	9.258031682
GAD_DISEASE	Hyperlipidemias	3	11.11111111	0.009532343	"Q9H222, Q9H221, P08183"	24	29	4450	19.18103448	0.996714071	0.681337	13.18265522
GAD_DISEASE	bilirubin indinavir oral clearance lamivudine-triphosphate concentration zidovudine-triphosphate concentration	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	gallstone disease	2	7.407407407	0.010311521	"Q9H222, Q9H221"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	"cholesterol cholesterol, LDL lipids lipoprotein"	2	7.407407407	0.010311521	"Q9H222, Q9H221"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	irinotecan pharmacokinetics irinotecan toxicity lung cancer	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	arthritis Crohn's disease ulcerative colitis	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	"cholesterol; cholesterol, LDL; campesterol; sitosterol"	2	7.407407407	0.010311521	"Q9H222, Q9H221"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	Neurotoxicity Syndromes|Precursor Cell Lymphoblastic Leukemia-Lymphoma	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	metabolite of mycophenolic acid	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	inflammatory urogenital disease	2	7.407407407	0.010311521	"Q03519, Q03518"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	Biliary calculi|Diseases in Twins|Gallstones	2	7.407407407	0.010311521	"Q9H222, Q9H221"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	gefitinib pharmacokinetics	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	"Hypersensitivity|Hypersensitivity, Immediate|Rhinitis"	2	7.407407407	0.010311521	"Q03519, Q03518"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	"cholesterol, LDL; insulin; metabolism disorders"	2	7.407407407	0.010311521	"Q9H222, Q9H221"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	cholesterol absorption	2	7.407407407	0.010311521	"Q9H222, Q9H221"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	Hypercholesterolemia|Insulin Resistance	2	7.407407407	0.010311521	"Q9H222, Q9H221"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	telmisartan	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	Dengue|	2	7.407407407	0.010311521	"Q03519, Q03518"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	9-aminocamptothecin pharmacokinetics 9-nitrocamptothecin pharmacokinetics	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GAD_DISEASE	"immunosuppression, chemotherapy induced"	2	7.407407407	0.010311521	"P08183, Q9UNQ0"	24	2	4450	185.4166667	0.997945939	0.643464953	14.18522346
GOTERM_BP_DIRECT	GO:0042493~response to drug	5	18.51851852	0.010497978	"Q9H222, Q9H221, P08183, O95255, Q9UNQ0"	27	188	5570	5.486603625	0.850375235	0.173009829	12.18977163
KEGG_PATHWAY	hsa04110:Cell cycle	4	14.81481481	0.010621323	"O43929, O43913, Q9UBD5, Q13415"	17	95	3211	7.952941176	0.157052083	0.055358733	7.30253688
GAD_DISEASE	Hypercholesterolemia	3	11.11111111	0.012242431	"Q9H222, Q9H221, P08183"	24	33	4450	16.85606061	0.999359869	0.650254072	16.62340478
REACTOME_PATHWAY	R-HSA-171319:R-HSA-171319	2	7.407407407	0.01385306	"Q9Y230, Q9Y265"	19	3	3881	136.1754386	0.368935381	0.040986118	11.46409322
REACTOME_PATHWAY	R-HSA-265473:R-HSA-265473	2	7.407407407	0.01385306	"Q9H222, Q9H221"	19	3	3881	136.1754386	0.368935381	0.040986118	11.46409322
GOTERM_BP_DIRECT	GO:0019060~intracellular transport of viral protein in host cell	2	7.407407407	0.013940817	"Q03519, Q03518"	27	3	5570	137.5308642	0.920101844	0.205249858	15.87984143
GOTERM_BP_DIRECT	GO:0006855~drug transmembrane transport	2	7.407407407	0.013940817	"P08183, Q9UNQ0"	27	3	5570	137.5308642	0.920101844	0.205249858	15.87984143
GOTERM_BP_DIRECT	GO:0000492~box C/D snoRNP assembly	2	7.407407407	0.013940817	"Q9Y230, Q9Y265"	27	3	5570	137.5308642	0.920101844	0.205249858	15.87984143
GOTERM_MF_DIRECT	GO:0023029~MHC class Ib protein binding	2	7.407407407	0.013943309	"Q03519, Q03518"	27	3	5569	137.5061728	0.63099369	0.117165647	13.56162458
GOTERM_MF_DIRECT	GO:0015433~peptide antigen-transporting ATPase activity	2	7.407407407	0.013943309	"Q03519, Q03518"	27	3	5569	137.5061728	0.63099369	0.117165647	13.56162458
GAD_DISEASE	Atherosclerosis|Hyperlipidemias	2	7.407407407	0.015429064	"Q9H222, Q9H221"	24	3	4450	123.6111111	0.999907004	0.686629422	20.50645168
GAD_DISEASE	gefitinib toxicity	2	7.407407407	0.015429064	"P08183, Q9UNQ0"	24	3	4450	123.6111111	0.999907004	0.686629422	20.50645168
GAD_DISEASE	nelfinavir pharmacokinetics	2	7.407407407	0.015429064	"P08183, Q9UNQ0"	24	3	4450	123.6111111	0.999907004	0.686629422	20.50645168
OMIM_DISEASE	210250~Sitosterolemia	2	7.407407407	0.015439199	"Q9H222, Q9H221"	14	2	1678	119.8571429	0.353168533	0.353168533	12.20504649
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	3	11.11111111	0.016094063	"Q9Y230, Q9UQ90, O14656"	27	42	5569	14.73280423	0.683987497	0.12014403	15.49858296
GAD_DISEASE	ankylosing spondylitis	3	11.11111111	0.016861728	"Q8NE71, Q03519, Q03518"	24	39	4450	14.26282051	0.999961013	0.676330336	22.19668574
GOTERM_BP_DIRECT	GO:0015918~sterol transport	2	7.407407407	0.018546087	"Q9H222, Q9H221"	27	4	5570	103.1481481	0.96559798	0.24482316	20.59318755
GOTERM_BP_DIRECT	GO:0042908~xenobiotic transport	2	7.407407407	0.018546087	"P08183, Q9UNQ0"	27	4	5570	103.1481481	0.96559798	0.24482316	20.59318755
GOTERM_MF_DIRECT	GO:0046978~TAP1 binding	2	7.407407407	0.018549395	"Q03519, Q03518"	27	4	5569	103.1296296	0.735357405	0.124480195	17.66183269
GOTERM_MF_DIRECT	GO:0043141~ATP-dependent 5'-3' DNA helicase activity	2	7.407407407	0.018549395	"Q9Y230, Q9Y265"	27	4	5569	103.1296296	0.735357405	0.124480195	17.66183269
GOTERM_MF_DIRECT	GO:0043225~anion transmembrane-transporting ATPase activity	2	7.407407407	0.018549395	"P13569, O95255"	27	4	5569	103.1296296	0.735357405	0.124480195	17.66183269
GAD_DISEASE	null	8	29.62962963	0.020361951	"Q9H222, P13569, Q9H221, P08183, Q9UNQ0, Q03519, Q03518, O14656"	24	566	4450	2.620730271	0.999995364	0.707167685	26.18632106
GAD_DISEASE	irinotecan pharmacokinetics	2	7.407407407	0.020521291	"P08183, Q9UNQ0"	24	4	4450	92.70833333	0.999995793	0.675455616	26.36332031
GAD_DISEASE	interferon response	2	7.407407407	0.020521291	"Q03519, Q03518"	24	4	4450	92.70833333	0.999995793	0.675455616	26.36332031
GAD_DISEASE	Echinococcosis	2	7.407407407	0.020521291	"Q03519, Q03518"	24	4	4450	92.70833333	0.999995793	0.675455616	26.36332031
REACTOME_PATHWAY	R-HSA-1369062:R-HSA-1369062	2	7.407407407	0.022987526	"Q9H222, Q9H221"	19	5	3881	81.70526316	0.535801653	0.061951487	18.37128664
GOTERM_BP_DIRECT	GO:1904874~positive regulation of telomerase RNA localization to Cajal body	2	7.407407407	0.023130672	"Q9Y230, Q9Y265"	27	5	5570	82.51851852	0.985189653	0.276773636	25.043218
GAD_DISEASE	solid tumors	2	7.407407407	0.02558832	"P08183, Q9UNQ0"	24	5	4450	74.16666667	0.99999981	0.724616169	31.78984798
GAD_DISEASE	Body Weight|Gastrointestinal Stromal Tumors	2	7.407407407	0.02558832	"P08183, Q9UNQ0"	24	5	4450	74.16666667	0.99999981	0.724616169	31.78984798
GAD_DISEASE	multiple sclerosis; IgA nephropathy	2	7.407407407	0.02558832	"Q03519, Q03518"	24	5	4450	74.16666667	0.99999981	0.724616169	31.78984798
GAD_DISEASE	"Epilepsies, Partial"	2	7.407407407	0.02558832	"P08183, Q9UNQ0"	24	5	4450	74.16666667	0.99999981	0.724616169	31.78984798
GOTERM_BP_DIRECT	GO:0043968~histone H2A acetylation	2	7.407407407	0.027694662	"Q9Y230, Q9Y265"	27	6	5570	68.7654321	0.993624994	0.303089214	29.24459966
GAD_DISEASE	"cholesterol, HDL triglycerides"	2	7.407407407	0.03063027	"Q9H222, Q9H221"	24	6	4450	61.80555556	0.999999991	0.760362842	36.81756802
GAD_DISEASE	Colorectal Neoplasms|Neutropenia	2	7.407407407	0.03063027	"P08183, Q9UNQ0"	24	6	4450	61.80555556	0.999999991	0.760362842	36.81756802
GAD_DISEASE_CLASS	UNKNOWN	10	37.03703704	0.030692311	"Q9UBP0, Q9H222, P13569, Q9H221, P08183, O95255, Q9UNQ0, Q03519, Q03518, O14656"	24	909	4450	2.039787312	0.429428806	0.429428806	20.5295345
GOTERM_BP_DIRECT	GO:0008089~anterograde axonal transport	2	7.407407407	0.032238145	"Q9UBP0, Q9UQ90"	27	7	5570	58.94179894	0.997256342	0.325127081	33.21118488
GOTERM_BP_DIRECT	GO:0019885~antigen processing and presentation of endogenous peptide antigen via MHC class I	2	7.407407407	0.032238145	"Q03519, Q03518"	27	7	5570	58.94179894	0.997256342	0.325127081	33.21118488
GAD_DISEASE	"Hemoglobin A, Glycosylated"	3	11.11111111	0.035451055	"O95255, Q9UQ90, Q9BW62"	24	58	4450	9.590517241	1	0.785443295	41.29972365
GAD_DISEASE	Papillomavirus Infections|Uterine Cervical Neoplasms	2	7.407407407	0.03564726	"Q03519, Q03518"	24	7	4450	52.97619048	1	0.764175151	41.47570949
GAD_DISEASE	rheumatoid arthritis; HIV; Rheiter's syndrome; urogenital disorders	2	7.407407407	0.03564726	"Q03519, Q03518"	24	7	4450	52.97619048	1	0.764175151	41.47570949
GAD_DISEASE	"Encephalomyelitis, Autoimmune, Experimental|Multiple Sclerosis"	2	7.407407407	0.03564726	"P08183, Q9UNQ0"	24	7	4450	52.97619048	1	0.764175151	41.47570949
GAD_DISEASE	urinary calculus	2	7.407407407	0.03564726	"Q03519, Q03518"	24	7	4450	52.97619048	1	0.764175151	41.47570949
GAD_DISEASE	Biliary calculi|Gallstones	2	7.407407407	0.03564726	"Q9H222, Q9H221"	24	7	4450	52.97619048	1	0.764175151	41.47570949
GOTERM_BP_DIRECT	GO:0030299~intestinal cholesterol absorption	2	7.407407407	0.03676121	"Q9H222, Q9H221"	27	8	5570	51.57407407	0.998819371	0.343844019	36.9560566
INTERPRO	IPR007330:MIT	2	7.407407407	0.040527933	"Q9UBP0, O75351"	27	9	5673	46.69135802	0.744690438	0.116722826	30.31023838
GOTERM_MF_DIRECT	GO:0017127~cholesterol transporter activity	2	7.407407407	0.041271221	"Q9H222, Q9H221"	27	9	5569	45.83539095	0.949835179	0.238176301	35.43202751
SMART	SM00745:MIT	2	7.407407407	0.042986772	"Q9UBP0, O75351"	21	8	3655	43.51190476	0.123496163	0.063782163	12.91743081
GAD_DISEASE	"Cholesterol, total"	2	7.407407407	0.045606831	"Q9H222, Q9H221"	24	9	4450	41.2037037	1	0.824783214	49.78964688
GAD_DISEASE	Cervical Intraepithelial Neoplasia|Papillomavirus Infections|Uterine Cervical Neoplasms	2	7.407407407	0.045606831	"Q03519, Q03518"	24	9	4450	41.2037037	1	0.824783214	49.78964688
GAD_DISEASE	"Carcinoma, Renal Cell|Gilbert Disease|Hyperbilirubinemia|Kidney Neoplasms|Renal Cell Carcinoma"	2	7.407407407	0.045606831	"P08183, Q9UNQ0"	24	9	4450	41.2037037	1	0.824783214	49.78964688
GAD_DISEASE	measles	2	7.407407407	0.045606831	"Q03519, Q03518"	24	9	4450	41.2037037	1	0.824783214	49.78964688
GOTERM_BP_DIRECT	GO:0030301~cholesterol transport	2	7.407407407	0.045746436	"P13569, O75351"	27	10	5570	41.25925926	0.999781484	0.390918468	43.82939734
GOTERM_MF_DIRECT	GO:0001671~ATPase activator activity	2	7.407407407	0.045754485	"Q5JTV8, Q8NFQ8"	27	10	5569	41.25185185	0.964035912	0.242023476	38.49804509
GAD_DISEASE	"Chronic renal failure|Kidney Failure, Chronic"	7	25.92592593	0.048031762	"Q9H222, Q9H221, P08183, O95255, Q9UNQ0, Q03519, Q9UQ90"	24	531	4450	2.444287508	1	0.822470289	51.63998014
GAD_DISEASE	"Leukemia, Myeloid, Chronic-Phase"	2	7.407407407	0.050549646	"P08183, Q9UNQ0"	24	10	4450	37.08333333	1	0.821009503	53.49383071
GAD_DISEASE	"Pancreatitis, Alcoholic"	2	7.407407407	0.050549646	"P13569, P08183"	24	10	4450	37.08333333	1	0.821009503	53.49383071
