Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	"IPR012677:Nucleotide-binding, alpha-beta plait"	45	20.36199095	1.82E-30	"P26378, Q9NTZ6, Q9Y580, P14866, O95319, P23246, P31943, Q16630, O15047, P23588, Q15717, O95453, Q15233, Q9UHX1, Q9BRL6, Q8N684, P09012, P62995, P09651, Q9Y4C8, Q86U42, P08579, Q8TBF4, Q12849, P52272, Q01844, Q96EP5, Q8IY67, Q8WXF1, Q99729, Q07955, Q9UNP9, Q9HCJ3, P11940, P07910, Q9NWB1, Q14011, P26599, Q9Y5S9, Q9Y388, P08621, Q9Y3B4, Q14103, Q92879, P38159"	221	133	5673	8.685231177	4.03E-28	5.04E-29	2.32E-27
SMART	SM00360:RRM	44	19.90950226	2.99E-27	"P26378, Q9NTZ6, Q9Y580, P14866, O95319, P23246, P31943, Q16630, O15047, P23588, Q15717, Q15233, Q9UHX1, Q9BRL6, Q8N684, P09012, P62995, P09651, Q9Y4C8, Q86U42, P08579, Q8TBF4, Q12849, P52272, Q01844, Q96EP5, Q8IY67, Q8WXF1, Q99729, Q07955, Q9UNP9, Q9HCJ3, P11940, P07910, Q9NWB1, Q14011, P26599, Q9Y5S9, Q9Y388, P08621, Q9Y3B4, Q14103, Q92879, P38159"	203	110	3655	7.201970443	1.70E-25	4.26E-26	2.96E-24
GOTERM_MF_DIRECT	GO:0000166~nucleotide binding	46	20.81447964	9.48E-28	"P26378, Q9NTZ6, Q9Y580, P14866, O95319, P23246, P31943, Q16630, O15047, P23588, Q15717, O95453, Q15233, Q9UHX1, Q9BRL6, Q8N684, P09012, P62995, P09651, Q9Y4C8, Q86U42, P08579, Q8TBF4, Q12849, P52272, P09884, Q01844, Q96EP5, Q8IY67, Q8WXF1, Q99729, Q07955, Q9UNP9, Q9HCJ3, P11940, P07910, Q9NWB1, Q14011, P26599, Q9Y5S9, Q9Y388, P08621, Q9Y3B4, Q14103, Q92879, P38159"	204	170	5569	7.386793541	3.00E-25	3.00E-25	1.28E-24
GOTERM_BP_DIRECT	GO:0050776~regulation of immune response	36	16.28959276	3.89E-26	"Q86YW5, P01619, P01732, P78310, Q92692, Q68D85, Q8TDQ1, P06312, P01834, Q9UMF0, P15151, Q96DU3, P01772, P01850, P01597, P08637, P01593, O95727, P01594, P19320, Q9NP99, P01721, O14931, Q9NZC2, P05362, Q13477, P31995, P31994, P01709, K7N5M3, P12314, P0DOY2, K7N5M4, O95944, P01825, P13598, P01848, P01764, P0CG04"	217	95	5570	9.72689789	4.74E-23	4.74E-23	6.31E-23
REACTOME_PATHWAY	R-HSA-198933:R-HSA-198933	36	16.28959276	8.22E-25	"Q86YW5, P01619, P01732, P78310, Q92692, Q68D85, Q8TDQ1, P06312, P01834, Q9UMF0, P15151, Q96DU3, P01772, P01850, P01597, P08637, P01593, O95727, P01594, P19320, Q9NP99, P01721, O14931, Q9NZC2, P05362, Q13477, P31995, P31994, P01709, K7N5M3, P12314, P0DOY2, K7N5M4, O95944, P01825, P13598, P01848, P01764, P0CG04"	166	97	3881	8.676934542	1.94E-22	1.94E-22	1.06E-21
KEGG_PATHWAY	hsa04514:Cell adhesion molecules (CAMs)	32	14.47963801	5.08E-24	"P01732, Q92692, Q9NQS3, P01730, Q9HBW1, P13591, Q9BY67, Q15116, P10586, Q7Z7D3, P42081, Q02246, P15151, O94856, P22223, P10747, P19320, Q12860, Q9NZQ7, P05362, P06729, P16410, Q13477, Q495A1, Q15223, O15394, P13598, P19256, Q13740, P33681, Q8N126, Q9Y624"	123	85	3211	9.828024868	6.14E-22	6.14E-22	5.84E-21
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	40	18.09954751	1.37E-17	"Q9Y580, P14866, O95319, P23246, P31943, Q16630, Q8IV48, O15047, O95453, Q15233, Q14191, Q9UHX1, Q9BRL6, Q9UIV1, Q8N684, O43414, Q96AZ6, P62995, P09651, Q9Y4C8, Q86U42, Q8TBF4, Q9BQ50, Q96EP5, Q8IY67, Q8WXF1, Q99729, Q07955, Q9UNP9, Q9HCJ3, P11940, P07910, Q9NWB1, Q14011, P26599, Q9Y388, P08621, Q14103, Q92879, P38159"	204	217	5569	5.032077347	4.32E-15	2.16E-15	1.84E-14
REACTOME_PATHWAY	R-HSA-2029481:R-HSA-2029481	17	7.692307692	7.95E-17	"P08637, P01593, P01619, P01594, P01721, P01861, P12318, P01709, P06312, P12314, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	166	25	3881	15.89807229	2.62E-14	1.31E-14	1.44E-13
REACTOME_PATHWAY	R-HSA-2029485:R-HSA-2029485	17	7.692307692	4.69E-16	"P08637, P01593, P01619, P01594, P01721, P01861, P12318, P01709, P06312, P12314, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	166	27	3881	14.7204373	1.05E-13	3.50E-14	5.66E-13
INTERPRO	"IPR013162:CD80-like, immunoglobulin C2-set"	13	5.882352941	7.28E-16	"O95727, Q92692, Q9NQS3, Q9NZQ7, Q96NY8, Q9BY67, P50895, Q15223, Q15109, P15151, Q13740, P33681, Q8N126"	221	14	5673	23.83613445	1.73E-13	1.92E-14	9.88E-13
REACTOME_PATHWAY	R-HSA-5690714:R-HSA-5690714	14	6.334841629	1.89E-15	"P01593, P01619, P01594, P01721, P01871, P01709, P06312, P0DOY2, P01825, P01834, P40259, P01764, P0CG04, P01772, P01597"	166	17	3881	19.25372077	4.45E-13	1.11E-13	2.43E-12
REACTOME_PATHWAY	R-HSA-2454202:R-HSA-2454202	13	5.882352941	3.69E-14	"P12319, P01593, P01619, P01594, P01721, P01709, P06312, P0DOY2, P01825, P01834, P01764, P0CG04, P01597, P01772"	166	16	3881	18.99585843	8.70E-12	1.74E-12	4.75E-11
GOTERM_MF_DIRECT	GO:0003823~antigen binding	18	8.14479638	8.17E-14	"P01619, P01593, P01594, B7Z8K6, P01721, P01861, P01871, P15814, P01709, P09326, P06312, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	204	45	5569	10.91960784	2.58E-11	8.61E-12	1.10E-10
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	18	8.14479638	3.61E-14	"O95727, Q92692, O14931, Q9NQS3, Q96QU1, Q9Y6N7, Q9UIB8, Q96NY8, P13688, Q495A1, Q9BY67, Q9Y639, Q15223, Q9H251, Q9Y5G1, P15151, P22223, Q8N126"	217	41	5570	11.26896707	4.39E-11	2.20E-11	5.84E-11
INTERPRO	IPR003439:ABC transporter-like	12	5.429864253	2.78E-13	"Q9H222, P13569, Q8NE71, Q9H221, Q9NRK6, P08183, O95255, Q9UNQ0, Q9NP58, Q03519, Q03518, Q9NUT2"	221	15	5673	20.53574661	6.17E-11	6.17E-12	3.54E-10
REACTOME_PATHWAY	R-HSA-173623:R-HSA-173623	14	6.334841629	3.31E-13	"P01593, P01619, P01594, P01721, P01861, P01709, P06312, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	166	22	3881	14.87787514	7.82E-11	1.30E-11	4.27E-10
KEGG_PATHWAY	hsa02010:ABC transporters	11	4.977375566	3.83E-12	"Q9H222, P13569, Q9H221, Q9NRK6, P08183, O95255, Q9UNQ0, Q9NP58, Q03519, Q03518, Q9NUT2"	123	14	3211	20.5116144	4.63E-10	2.32E-10	4.40E-09
GOTERM_MF_DIRECT	"GO:0042626~ATPase activity, coupled to transmembrane movement of substances"	11	4.977375566	2.94E-12	"Q9H222, P13569, Q9H221, Q9NRK6, P08183, O95255, Q9UNQ0, Q9NP58, Q03519, Q03518, Q9NUT2"	204	14	5569	21.44922969	9.27E-10	2.32E-10	3.95E-09
GOTERM_BP_DIRECT	GO:0007157~heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	15	6.787330317	9.62E-13	"P19320, O95727, P78310, Q92692, O14931, Q9NQS3, P23468, P05362, Q96NY8, Q495A1, Q9BY67, Q15223, P15151, Q13740, Q8N126"	217	30	5570	12.83410138	1.17E-09	3.90E-10	1.56E-09
INTERPRO	IPR013151:Immunoglobulin	16	7.239819005	1.09E-11	"P12319, P19320, P78310, P01730, P11362, Q92854, P17948, P13688, P12314, P08887, P10721, Q15109, P35968, Q7Z6A9, O94856, Q9Y624"	221	41	5673	10.01743737	2.42E-09	2.20E-10	1.39E-08
REACTOME_PATHWAY	R-HSA-2029482:R-HSA-2029482	18	8.14479638	1.83E-11	"P08637, P01593, P01619, P01594, P01721, P01861, P12318, Q9HD67, P01709, P06312, P12314, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	166	53	3881	7.940213685	4.31E-09	6.16E-10	2.35E-08
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	32	14.47963801	4.03E-12	"Q92692, Q8IYV9, Q9NQS3, P01730, Q00872, P13591, Q96NY8, Q14324, P50895, Q14896, P10586, Q02246, Q9UMF0, P22223, Q14982, P19320, Q12860, P78324, P05362, Q9Y6N7, P06729, Q13332, Q13477, Q92854, P13688, Q15223, O15394, P13598, P19256, Q9P1W8, Q13740, Q9Y624"	217	190	5570	4.323065729	4.91E-09	1.23E-09	6.53E-09
INTERPRO	"IPR003961:Fibronectin, type III"	24	10.85972851	2.95E-11	"Q12860, P30530, P23468, Q8WZ42, Q9Y6N7, Q00872, Q13332, P13591, Q5VST9, P08887, Q14324, Q15772, P52179, O75147, P08069, Q14896, Q02763, P10586, O15394, Q15746, Q02246, O94856, Q5VWK5, Q8NFP4"	221	113	5673	5.451968126	6.54E-09	5.45E-10	3.76E-08
GOTERM_BP_DIRECT	"GO:0006958~complement activation, classical pathway"	17	7.692307692	7.80E-12	"P01619, P01593, P01594, B7Z8K6, P01721, P01861, P01871, P15814, P01709, P06312, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	217	47	5570	9.284243553	9.49E-09	1.90E-09	1.26E-08
REACTOME_PATHWAY	R-HSA-2730905	13	5.882352941	4.08E-11	"P12319, P01593, P01619, P01594, P01721, P01709, P06312, P0DOY2, P01825, P01834, P01764, P0CG04, P01597, P01772"	166	24	3881	12.66390562	9.62E-09	1.20E-09	5.25E-08
INTERPRO	IPR003597:Immunoglobulin C1-set	17	7.692307692	6.32E-11	"A0A5B9, B7Z8K6, P01861, P01871, P78324, Q68D85, P15814, Q5TFQ8, K7N5M3, O15533, K7N5M4, P0DOY2, P01834, P01857, P0CG04, Q9P1W8, Q9BX59, O00241, P01850"	221	53	5673	8.233671988	1.40E-08	1.08E-09	8.05E-08
REACTOME_PATHWAY	R-HSA-2168880	12	5.429864253	7.11E-11	"P01619, P01593, P01825, P01834, P01594, P01721, P01764, P0CG04, P01709, P06312, P01772, P01597, P0DOY2"	166	20	3881	14.02771084	1.68E-08	1.87E-09	9.16E-08
REACTOME_PATHWAY	R-HSA-166663:R-HSA-166663	14	6.334841629	9.84E-11	"P01593, P01619, P01594, P01721, P01861, P01709, P06312, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	166	31	3881	10.55849203	2.32E-08	2.32E-09	1.27E-07
INTERPRO	"IPR017871:ABC transporter, conserved site"	10	4.524886878	1.06E-10	"P13569, Q8NE71, Q9H221, Q9NRK6, P08183, O95255, Q9NP58, Q03519, Q03518, Q9NUT2"	221	13	5673	19.7459102	2.34E-08	1.67E-09	1.35E-07
GOTERM_BP_DIRECT	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	18	8.14479638	2.62E-11	"P08637, P01593, P01619, P01594, P01721, P01861, P12318, Q9HD67, P01709, P06312, P12314, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	217	58	5570	7.965993962	3.19E-08	5.31E-09	4.24E-08
GOTERM_BP_DIRECT	GO:0008037~cell recognition	10	4.524886878	1.05E-10	"Q15223, O95727, Q92692, O14931, Q9NQS3, P15151, Q96NY8, Q495A1, Q8N126, Q9BY67"	217	13	5570	19.74477136	1.28E-07	1.83E-08	1.70E-07
GOTERM_BP_DIRECT	GO:0006955~immune response	34	15.38461538	1.19E-10	"P01619, P01732, P01730, P15814, P06312, P01834, P42081, P40259, P01772, P01850, P01597, P08637, P01593, P01594, P01721, P31997, Q9NPH3, O14931, Q9NZQ7, P16410, Q13477, P31995, O75015, Q92854, P31994, Q13478, P01709, K7N5M3, O15533, P12314, K7N5M4, Q15223, P08069, P01825, P01764, P0CG04, P12018"	217	242	5570	3.606276422	1.45E-07	1.81E-08	1.93E-07
SMART	SM00060:FN3	21	9.502262443	6.63E-09	"Q12860, P30530, P23468, Q8WZ42, Q9Y6N7, Q00872, Q13332, P13591, Q5VST9, P08887, Q14324, Q15772, P52179, P08069, Q14896, Q02763, P10586, O15394, Q15746, Q02246, O94856"	203	81	3655	4.667943806	3.78E-07	7.56E-08	6.57E-06
GOTERM_BP_DIRECT	"GO:0000398~mRNA splicing, via spliceosome"	26	11.76470588	3.13E-10	"P14866, P31943, Q15717, Q15233, Q8N684, P09012, P62995, P09651, Q86U42, Q8TBF4, P08579, P52272, Q8IY67, Q8WXF1, Q9UNP9, Q07955, Q9HCJ3, P11940, P07910, P26599, Q9Y5S9, Q9Y388, P08621, Q14103, Q9Y3B4, P38159"	217	149	5570	4.479015248	3.81E-07	4.24E-08	5.08E-07
GOTERM_MF_DIRECT	GO:0050839~cell adhesion molecule binding	14	6.334841629	1.38E-09	"P19320, O95727, P78310, Q92692, O14931, Q9NQS3, P23468, Q96NY8, Q495A1, Q9BY67, Q9Y639, Q15223, P15151, Q8N126"	204	42	5569	9.099673203	4.35E-07	8.69E-08	1.85E-06
REACTOME_PATHWAY	R-HSA-983695	14	6.334841629	1.99E-09	"P01593, P01619, P01594, P01721, P01871, P01709, P06312, P0DOY2, P01825, P01834, P40259, P01764, P0CG04, P01772, P01597"	166	38	3881	8.613506658	4.70E-07	4.27E-08	2.56E-06
GOTERM_BP_DIRECT	GO:0006956~complement activation	14	6.334841629	2.11E-09	"P01593, P01619, P01594, P01721, P01861, P01709, P06312, P0DOY2, P01825, P01834, P01857, P01764, P0CG04, P01772, P01597"	217	41	5570	8.764752164	2.57E-06	2.57E-07	3.42E-06
INTERPRO	"IPR011527:ABC transporter, transmembrane domain, type 1"	8	3.619909502	1.31E-08	"P13569, Q9NRK6, P08183, O95255, Q9NP58, Q03519, Q03518, Q9NUT2"	221	10	5673	20.53574661	2.90E-06	1.93E-07	1.66E-05
GOTERM_BP_DIRECT	"GO:0006911~phagocytosis, engulfment"	11	4.977375566	2.69E-09	"P01834, P01861, B7Z8K6, P01871, P01857, Q9NZC2, P01764, P15814, P0CG04, P12314, P0DOY2"	217	22	5570	12.83410138	3.27E-06	2.98E-07	4.36E-06
REACTOME_PATHWAY	R-HSA-2871809	13	5.882352941	1.72E-08	"P12319, P01593, P01619, P01594, P01721, P01709, P06312, P0DOY2, P01825, P01834, P01764, P0CG04, P01597, P01772"	166	37	3881	8.214425269	4.06E-06	3.39E-07	2.22E-05
GOTERM_MF_DIRECT	GO:0034987~immunoglobulin receptor binding	9	4.07239819	1.40E-08	"P01834, P01861, B7Z8K6, P01871, P01857, P01764, P15814, P0CG04, P0DOY2"	204	15	5569	16.37941176	4.44E-06	7.40E-07	1.89E-05
GOTERM_MF_DIRECT	GO:0003723~RNA binding	32	14.47963801	1.72E-08	"P26378, P14866, O95319, Q16630, P31943, O15047, P23588, Q15717, O95453, Q9UIV1, P09012, P09651, Q86U42, Q8TBF4, Q12849, P52272, Q96EP5, Q01844, Q99729, Q07955, Q9UNP9, P11940, P07910, Q9NWB1, Q14011, P26599, Q9Y5S9, Q9Y388, P08621, Q92879, Q14103, P38159"	204	280	5569	3.119887955	5.45E-06	7.78E-07	2.32E-05
INTERPRO	"IPR003006:Immunoglobulin/major histocompatibility complex, conserved site"	13	5.882352941	2.51E-08	"P01861, P01871, Q96D42, Q68D85, P15814, K7N5M3, Q5VST9, K7N5M4, P0DOY2, P01834, Q15109, P01857, P0CG04, Q9BX59"	221	41	5673	8.139167862	5.56E-06	3.48E-07	3.20E-05
REACTOME_PATHWAY	R-HSA-2871796	13	5.882352941	2.42E-08	"P12319, P01593, P01619, P01594, P01721, P01709, P06312, P0DOY2, P01825, P01834, P01764, P0CG04, P01597, P01772"	166	38	3881	7.998256183	5.72E-06	4.40E-07	3.12E-05
REACTOME_PATHWAY	R-HSA-420597	7	3.167420814	3.65E-08	"Q15223, Q92692, Q9NQS3, P15151, Q96NY8, Q8N126, Q9BY67"	166	7	3881	23.37951807	8.62E-06	6.16E-07	4.70E-05
SMART	SM00407:IGc1	15	6.787330317	3.33E-07	"A0A5B9, P01861, P01871, P78324, Q68D85, P15814, Q5TFQ8, K7N5M3, K7N5M4, P0DOY2, P01834, P01857, Q9P1W8, P0CG04, O00241, Q9BX59, P01850"	203	51	3655	5.295566502	1.90E-05	3.17E-06	3.30E-04
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	12	5.429864253	2.11E-08	"Q9H222, P13569, Q8NE71, Q9H221, Q9NRK6, P08183, O95255, Q9NP58, Q03519, Q03518, O15533, Q9NUT2"	217	33	5570	9.333891915	2.57E-05	2.14E-06	3.42E-05
