Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	"IPR001650:Helicase, C-terminal"	29	21.80451128	1.66E-32	"P54132, O00571, Q14240, Q9Y2R4, P42285, Q08211, Q86TM3, O75417, P38919, Q9UPY3, O94761, O94762, Q9UHL0, P26196, Q8IYB8, Q9UHI6, Q9BUQ8, P17844, P46063, Q9UMR2, Q13838, P19447, P60842, O95786, Q9H0S4, O43143, Q9NVP1, Q9UJV9, Q13206"	132	55	5673	22.6607438	2.86E-30	4.76E-31	2.03E-29
INTERPRO	"IPR014001:Helicase, superfamily 1/2, ATP-binding domain"	29	21.80451128	1.66E-32	"P54132, O00571, Q14240, Q9Y2R4, P42285, Q08211, Q86TM3, O75417, P38935, P38919, Q9UPY3, O94761, O94762, Q9UHL0, P26196, Q9UHI6, Q9BUQ8, P17844, P46063, Q9UMR2, Q13838, P19447, P60842, O95786, Q9H0S4, O43143, Q9NVP1, Q9UJV9, Q13206"	132	55	5673	22.6607438	2.86E-30	4.76E-31	2.03E-29
GOTERM_BP_DIRECT	GO:0006508~proteolysis	45	33.83458647	4.03E-30	"O43240, P20231, P04070, Q9Y5K2, Q9Y337, O60259, P09871, P20160, P07477, Q16651, P35030, O43464, P08246, P05981, P48740, P51124, P00751, P00750, P14210, P07288, P26927, P49862, Q53HP3, P98073, Q15661, Q92743, Q5JP69, P49863, P06681, P00736, O00187, Q99895, P83110, P24158, Q9Y5Y6, P20151, Q6UWY2, P08311, P00740, P05156, Q04756, P06870, P03951, P00749, P03952, P00747, P00746, Q9UL52"	133	222	5570	8.489128226	2.43E-27	2.43E-27	5.95E-27
GOTERM_MF_DIRECT	GO:0004004~ATP-dependent RNA helicase activity	22	16.54135338	1.48E-27	"Q9UHL0, Q8IYB8, P26196, Q9UHI6, Q9BUQ8, O00571, P17844, Q14240, Q9UMR2, Q9Y2R4, Q13838, P60842, P42285, Q08211, Q86TM3, Q9H0S4, O43143, Q9NVP1, Q9UJV9, Q13206, P38919, Q92900"	133	32	5569	28.78712406	3.90E-25	1.30E-25	1.94E-24
INTERPRO	"IPR014014:RNA helicase, DEAD-box type, Q motif"	17	12.78195489	4.72E-23	"Q9UHL0, P26196, Q9BUQ8, Q9UHI6, O00571, P17844, Q14240, Q9UMR2, Q9Y2R4, Q13838, P60842, Q86TM3, Q9H0S4, Q9NVP1, Q13206, Q9UJV9, P38919"	132	21	5673	34.79112554	8.12E-21	1.16E-21	5.77E-20
GOTERM_BP_DIRECT	GO:0010501~RNA secondary structure unwinding	17	12.78195489	6.63E-21	"Q9UHL0, P26196, Q9BUQ8, Q9UHI6, O00571, P17844, Q14240, Q9UMR2, Q9Y2R4, Q13838, P60842, Q86TM3, Q9H0S4, Q9NVP1, Q13206, Q9UJV9, P38919"	133	25	5570	28.47819549	4.00E-18	2.00E-18	9.80E-18
GOTERM_MF_DIRECT	GO:0004386~helicase activity	19	14.28571429	2.13E-19	"Q8IYB8, P26196, P54132, Q9BUQ8, O00571, Q14240, Q9UMR2, Q9Y2R4, P60842, P19447, Q08211, Q9H0S4, O95786, Q9NVP1, Q13206, Q9UJV9, P38919, Q9UPY3, Q92900"	133	41	5569	19.40418118	5.61E-17	1.40E-17	2.79E-16
INTERPRO	"IPR000629:RNA helicase, ATP-dependent, DEAD-box, conserved site"	12	9.022556391	4.88E-17	"P26196, Q86TM3, Q9H0S4, Q9BUQ8, Q9UHI6, O00571, Q9NVP1, P17844, Q14240, Q13206, P38919, P60842"	132	13	5673	39.67132867	8.39E-15	1.05E-15	5.96E-14
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	18	13.53383459	3.31E-15	"O00187, P04070, P09871, P48740, P00742, P00751, P00750, P00740, P05156, Q53HP3, P03951, P03952, P00749, P00748, P00747, Q5JP69, P08709, P00746, P00736, P06681"	72	62	3211	12.94758065	2.56E-13	2.56E-13	3.52E-12
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	34	25.56390977	1.45E-12	"O60306, P54132, O00571, Q14240, Q9Y2R4, P42285, Q08211, O75417, Q86TM3, P38935, Q9UPY3, P38919, Q92900, O94761, O94762, Q9H611, Q9UHL0, Q8IYB8, P26196, Q9UHI6, Q9BUQ8, P17844, P46063, Q9UMR2, Q13838, P19447, P60842, P18074, O95786, Q9H0S4, O43143, Q9NVP1, Q9UJV9, Q13206"	132	353	5673	4.13945403	2.49E-10	2.77E-11	1.77E-09
GOTERM_BP_DIRECT	GO:0032259~methylation	13	9.77443609	6.68E-12	"Q8N6R0, P46597, P51580, O95050, O95568, Q14353, P11086, P50135, Q8N4J0, P40261, Q86VU5, Q96AZ1, Q14749"	133	34	5570	16.01282618	4.03E-09	1.34E-09	9.87E-09
GOTERM_MF_DIRECT	GO:0008168~methyltransferase activity	12	9.022556391	3.44E-09	"Q9BV86, Q9UI43, Q8N6R0, O95050, O95568, O14717, Q14353, Q86W50, P11086, Q96CB9, P22087, Q96AZ1"	133	44	5569	11.41968558	9.05E-07	1.81E-07	4.51E-06
SMART	SM00130:KR	7	5.263157895	1.55E-07	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747"	91	12	3655	23.42948718	7.28E-06	2.43E-06	1.47E-04
INTERPRO	IPR000001:Kringle	7	5.263157895	1.12E-07	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747"	132	12	5673	25.07007576	1.92E-05	1.92E-06	1.36E-04
INTERPRO	"IPR018056:Kringle, conserved site"	7	5.263157895	1.12E-07	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747"	132	12	5673	25.07007576	1.92E-05	1.92E-06	1.36E-04
SMART	SM00179:EGF_CA	10	7.518796992	5.09E-07	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P08709, P00736"	91	42	3655	9.563055992	2.39E-05	5.98E-06	4.83E-04
INTERPRO	"IPR013032:EGF-like, conserved site"	12	9.022556391	2.02E-07	"O00187, P48740, P00742, P00750, P00740, P04070, P22891, Q04756, P00749, P00748, P08709, P00736"	132	65	5673	7.934265734	3.48E-05	3.17E-06	2.48E-04
GOTERM_MF_DIRECT	GO:0003676~nucleic acid binding	21	15.78947368	1.33E-07	"Q9UHL0, P26196, Q9UHI6, Q9BUQ8, O00571, P17844, Q14240, Q9UMR2, P46063, Q9Y2R4, Q13838, P60842, Q08211, Q8N1G2, Q9H0S4, O95786, Q9NVP1, Q9UJV9, P38919, O94761, O94762"	133	217	5569	4.052146495	3.49E-05	5.81E-06	1.74E-04
REACTOME_PATHWAY	R-HSA-1592389	8	6.015037594	4.09E-07	"P08246, P08311, P20231, P07477, P23946, P03952, Q15661, P20151, P00747"	84	24	3881	15.40079365	5.65E-05	5.65E-05	4.82E-04
INTERPRO	IPR001881:EGF-like calcium-binding	10	7.518796992	3.32E-07	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P08709, P00736"	132	42	5673	10.23268398	5.71E-05	4.75E-06	4.05E-04
GOTERM_BP_DIRECT	GO:0031167~rRNA methylation	6	4.511278195	1.40E-07	"Q9UI43, Q5T8I9, Q9UNQ2, Q96CB9, Q9BVS5, P22087"	133	7	5570	35.89688507	8.47E-05	2.12E-05	2.07E-04
GOTERM_MF_DIRECT	GO:0003724~RNA helicase activity	6	4.511278195	3.67E-07	"P26196, P42285, Q08211, O43143, P17844, Q13206"	133	8	5569	31.40413534	9.65E-05	1.38E-05	4.81E-04
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	9	6.766917293	1.68E-07	"Q9H611, Q8IYB8, Q08211, P54132, O00571, P46063, P38935, O94761, O94762"	133	28	5570	13.4613319	1.01E-04	2.03E-05	2.48E-04
GOTERM_MF_DIRECT	GO:0008026~ATP-dependent helicase activity	7	5.263157895	4.07E-07	"Q08211, Q9BUQ8, P54132, P46063, P38935, O94761, O94762"	133	14	5569	20.93609023	1.07E-04	1.34E-05	5.33E-04
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	11	8.270676692	3.26E-07	"P08246, P08311, P20231, Q9Y5K2, P49862, P07477, P23946, P03952, Q15661, Q92743, P20151, P00747"	133	53	5570	8.692013051	1.97E-04	3.28E-05	4.81E-04
INTERPRO	IPR003609:Apple-like	5	3.759398496	1.33E-06	"P14210, P26927, P03951, P03952, P00747"	132	5	5673	42.97727273	2.30E-04	1.77E-05	0.001631345
INTERPRO	"IPR012224:Peptidase S1A, coagulation factor VII/IX/X/C/Z"	5	3.759398496	1.33E-06	"P00742, P00740, P04070, P22891, P08709"	132	5	5673	42.97727273	2.30E-04	1.77E-05	0.001631345
BIOCARTA	h_compPathway:Complement Pathway	7	5.263157895	6.88E-06	"O00187, P48740, P00751, P09871, Q53HP3, Q5JP69, P00746, P06681, P00736"	32	19	1085	12.49177632	2.41E-04	2.41E-04	0.006096582
INTERPRO	IPR013806:Kringle-like fold	7	5.263157895	2.00E-06	"P00750, P14210, Q04756, P26927, P00749, P00748, P00747"	132	18	5673	16.71338384	3.44E-04	2.46E-05	0.002443446
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	9	6.766917293	5.11E-06	"O00187, P48740, P00751, P05156, P09871, Q53HP3, P00747, Q5JP69, P00746, P06681, P00736"	72	46	3211	8.725543478	3.93E-04	1.97E-04	0.005389417
PIR_SUPERFAMILY	PIRSF001143:coagulation factor X	5	3.759398496	1.89E-05	"P00742, P00740, P04070, P22891, P08709"	39	5	822	21.07692308	5.48E-04	5.48E-04	0.015952006
INTERPRO	IPR000742:Epidermal growth factor-like domain	11	8.270676692	3.74E-06	"O00187, P00742, P00750, P00740, P04070, P22891, Q04756, P00749, P00748, P08709, P00736"	132	70	5673	6.753571429	6.43E-04	4.29E-05	0.004569459
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	10	7.518796992	2.79E-06	"O43464, O00187, P48740, Q99895, P08246, P05981, P08311, Q9Y337, P49862, P20160"	133	52	5569	8.052342394	7.33E-04	8.15E-05	0.003652448
SMART	SM00069:GLA	5	3.759398496	2.23E-05	"P00742, P00740, P04070, P22891, P08709"	91	8	3655	25.10302198	0.001048943	2.10E-04	0.021206905
SMART	SM00042:CUB	6	4.511278195	2.86E-05	"O00187, P48740, P09871, P98073, Q9Y5Y6, P00736"	91	16	3655	15.06181319	0.001341283	2.24E-04	0.027120429
SMART	SM00032:CCP	7	5.263157895	2.92E-05	"O00187, P48740, P00751, P00738, P09871, Q53HP3, Q5JP69, P06681, P00736"	91	26	3655	10.81360947	0.001371513	1.96E-04	0.027732021
INTERPRO	"IPR018097:EGF-like calcium-binding, conserved site"	8	6.015037594	9.54E-06	"O00187, P48740, P00742, P00740, P04070, P09871, P08709, P00736"	132	34	5673	10.11229947	0.001639493	1.03E-04	0.011660646
INTERPRO	IPR002347:Glucose/ribitol dehydrogenase	7	5.263157895	9.88E-06	"Q92506, Q9BUT1, Q8N4T8, Q99714, Q9BTZ2, Q9NUI1, Q9BY49"	132	23	5673	13.08003953	0.001698573	1.00E-04	0.012081175
REACTOME_PATHWAY	R-HSA-159740	5	3.759398496	1.28E-05	"P00742, P00740, P04070, P22891, P08709"	84	8	3881	28.8764881	0.001759668	8.80E-04	0.01501928
REACTOME_PATHWAY	R-HSA-159763	5	3.759398496	1.28E-05	"P00742, P00740, P04070, P22891, P08709"	84	8	3881	28.8764881	0.001759668	8.80E-04	0.01501928
REACTOME_PATHWAY	R-HSA-381426	6	4.511278195	1.44E-05	"P08311, P07288, P06870, P20718, P20151, P00747"	84	16	3881	17.32589286	0.001984026	6.62E-04	0.016935982
INTERPRO	IPR000152:EGF-type aspartate/asparagine hydroxylation site	8	6.015037594	1.17E-05	"O00187, P00742, P00740, P04070, P22891, P09871, P08709, P00736"	132	35	5673	9.823376623	0.002009932	1.12E-04	0.014297801
INTERPRO	"IPR017857:Coagulation factor, subgroup, Gla domain"	5	3.759398496	1.77E-05	"P00742, P00740, P04070, P22891, P08709"	132	8	5673	26.86079545	0.003039522	1.60E-04	0.021632225
INTERPRO	IPR000294:Gamma-carboxyglutamic acid-rich (GLA) domain	5	3.759398496	1.77E-05	"P00742, P00740, P04070, P22891, P08709"	132	8	5673	26.86079545	0.003039522	1.60E-04	0.021632225
REACTOME_PATHWAY	R-HSA-159782	5	3.759398496	2.26E-05	"P00742, P00740, P04070, P22891, P08709"	84	9	3881	25.66798942	0.00311377	7.79E-04	0.026593443
SMART	SM00181:EGF	9	6.766917293	6.91E-05	"O00187, P00742, P00740, P04070, P22891, Q04756, P00748, P08709, P00736"	91	58	3655	6.232474422	0.003243588	4.06E-04	0.065634487
INTERPRO	IPR000436:Sushi/SCR/CCP	7	5.263157895	2.13E-05	"O00187, P48740, P00751, P00738, P09871, Q53HP3, Q5JP69, P06681, P00736"	132	26	5673	11.5708042	0.003655773	1.83E-04	0.02602554
REACTOME_PATHWAY	R-HSA-140837	6	4.511278195	3.64E-05	"P00742, P00740, P04070, P03951, P03952, P00748"	84	19	3881	14.59022556	0.005013656	0.001004748	0.042856938
GOTERM_BP_DIRECT	GO:0017187~peptidyl-glutamic acid carboxylation	5	3.759398496	9.98E-06	"P00742, P00740, P04070, P22891, P08709"	133	7	5570	29.91407089	0.006012378	8.61E-04	0.014758395
INTERPRO	IPR000859:CUB domain	6	4.511278195	4.09E-05	"O00187, P48740, P09871, P98073, Q9Y5Y6, P00736"	132	18	5673	14.32575758	0.00701605	3.35E-04	0.050025802
BIOCARTA	h_intrinsicPathway:Intrinsic Prothrombin Activation Pathway	6	4.511278195	2.01E-04	"P00742, P00740, P04070, P03951, P03952, P00748"	32	21	1085	9.6875	0.007020467	0.003516416	0.178138145
INTERPRO	"IPR024175:Peptidase S1A, complement C1r/C1S/mannan-binding"	4	3.007518797	4.73E-05	"O00187, P48740, P09871, P00736"	132	4	5673	42.97727273	0.008109822	3.70E-04	0.057854176
INTERPRO	"IPR002464:DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site"	5	3.759398496	5.12E-05	"Q08211, P18074, O43143, P54132, O94762"	132	10	5673	21.48863636	0.008770399	3.83E-04	0.062585963
GOTERM_MF_DIRECT	GO:0004003~ATP-dependent DNA helicase activity	6	4.511278195	3.41E-05	"Q08211, P18074, P54132, O00571, P46063, P19447"	133	17	5569	14.77841663	0.008936988	8.97E-04	0.044686448
PIR_SUPERFAMILY	PIRSF001155:C1r-like complement-activating serine protease	4	3.007518797	3.54E-04	"O00187, P48740, P09871, P00736"	39	4	822	21.07692308	0.010219218	0.00512273	0.298619623
BIOCARTA	h_plateletAppPathway:Platelet Amyloid Precursor Protein Pathway	5	3.759398496	3.27E-04	"P00750, P00740, P03951, P00749, P00747"	32	13	1085	13.04086538	0.011371746	0.003805042	0.28902072
GOTERM_BP_DIRECT	GO:0016485~protein processing	8	6.015037594	2.45E-05	"P08311, Q92876, P20160, P23946, P20718, P10144, P00748, P08709"	133	38	5570	8.816778789	0.014678349	0.001846686	0.036184429
INTERPRO	"IPR004589:DNA helicase, ATP-dependent, RecQ type"	4	3.007518797	1.16E-04	"P54132, P46063, O94761, O94762"	132	5	5673	34.38181818	0.019814637	8.34E-04	0.142134002
INTERPRO	IPR019410:Nicotinamide N-methyltransferase-like	4	3.007518797	1.16E-04	"Q8WXB1, Q5VZV1, Q7Z624, Q96AZ1"	132	5	5673	34.38181818	0.019814637	8.34E-04	0.142134002
GOTERM_BP_DIRECT	GO:0030488~tRNA methylation	5	3.759398496	3.46E-05	"O14717, Q9UJA5, Q5T8I9, Q8TEA1, Q96FX7"	133	9	5570	23.26649958	0.020703117	0.002321793	0.051188866
GOTERM_BP_DIRECT	GO:0006465~signal peptide processing	5	3.759398496	3.46E-05	"P00742, P00740, P04070, P22891, P08709"	133	9	5570	23.26649958	0.020703117	0.002321793	0.051188866
GOTERM_BP_DIRECT	GO:0051919~positive regulation of fibrinolysis	4	3.007518797	5.12E-05	"P03951, P03952, P00748, P00747"	133	4	5570	41.87969925	0.030426954	0.003085177	0.07559669
GOTERM_MF_DIRECT	GO:0009378~four-way junction helicase activity	4	3.007518797	1.26E-04	"P54132, P46063, O94761, O94762"	133	5	5569	33.49774436	0.032530409	0.003001966	0.164523286
GOTERM_MF_DIRECT	GO:0043140~ATP-dependent 3'-5' DNA helicase activity	4	3.007518797	1.26E-04	"P54132, P46063, O94761, O94762"	133	5	5569	33.49774436	0.032530409	0.003001966	0.164523286
BIOCARTA	h_amiPathway:Acute Myocardial Infarction	5	3.759398496	0.00156936	"P00742, P00750, P04070, P00747, P08709"	32	19	1085	8.922697368	0.053487153	0.013648684	1.381539212
GOTERM_MF_DIRECT	GO:0008173~RNA methyltransferase activity	4	3.007518797	2.47E-04	"Q5T8I9, Q96RS0, Q8TEA1, Q96P11"	133	6	5569	27.91478697	0.062931781	0.005401956	0.323101684
INTERPRO	"IPR020904:Short-chain dehydrogenase/reductase, conserved site"	5	3.759398496	3.98E-04	"Q92506, Q9BUT1, Q8N4T8, Q99714, Q9BTZ2"	132	16	5673	13.43039773	0.066250346	0.002738121	0.485973425
GOTERM_MF_DIRECT	GO:0005524~ATP binding	33	24.81203008	2.77E-04	"P54132, O00571, Q14240, Q9Y2R4, P42285, Q08211, O75417, Q86TM3, P38935, P38919, Q9UPY3, Q92900, O94761, O94762, Q9H611, Q9UHL0, Q8IYB8, P26196, Q9UHI6, Q9BUQ8, P17844, P46063, Q9UMR2, Q13838, P19447, P60842, P18074, O95786, Q9H0S4, O43143, Q9NVP1, Q9UJV9, Q13206"	133	725	5569	1.905906145	0.070257771	0.005588014	0.362045791
GOTERM_BP_DIRECT	GO:0018022~peptidyl-lysine methylation	4	3.007518797	1.26E-04	"Q8WXB1, Q5T8I9, Q5VZV1, Q7Z624"	133	5	5570	33.5037594	0.073100707	0.006877185	0.185615277
SMART	SM00473:PAN_AP	3	2.255639098	0.00177038	"P14210, P26927, P00747"	91	3	3655	40.16483516	0.079907994	0.00921083	1.668949816
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	5	3.759398496	3.36E-04	"Q9H611, Q8IYB8, P46063, P38935, O94762"	133	15	5569	13.95739348	0.084607411	0.006294552	0.439179125
SMART	SM00058:FN1	3	2.255639098	0.003484001	"P00750, Q04756, P00748"	91	4	3655	30.12362637	0.151286784	0.016269591	3.26061097
PIR_SUPERFAMILY	PIRSF000384:phenylethanolamine N-methyltransferase	3	2.255639098	0.006067235	"O95050, P11086, P40261"	39	3	822	21.07692308	0.161789275	0.057131621	5.008651293
REACTOME_PATHWAY	R-HSA-535734:R-HSA-535734	3	2.255639098	0.001337056	"Q92506, Q8N4T8, Q9NUI1"	84	3	3881	46.20238095	0.168594091	0.030304193	1.562330591
GAD_DISEASE	warfarin sensitivity	5	3.759398496	2.53E-04	"P00742, P00740, P04070, P22891, P08709"	107	14	4450	14.85313752	0.173907215	0.173907215	0.385168196
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	26	19.54887218	7.63E-04	"O60306, Q9UJA5, Q99714, O00571, Q86W50, Q14240, Q96P11, Q9Y2R4, P42285, Q08211, Q9UNQ2, P38919, Q92900, P26196, Q8IYB8, Q9BUQ8, P49327, P17844, Q13838, P60842, P22087, Q9H0S4, O43143, Q9NVP1, Q13206, Q9UJV9"	133	541	5569	2.01234139	0.181894667	0.013295108	0.99460645
GOTERM_BP_DIRECT	"GO:0007597~blood coagulation, intrinsic pathway"	5	3.759398496	3.36E-04	"P00742, P00740, P03951, P03952, P00748"	133	15	5570	13.95989975	0.183627306	0.016764903	0.495320934
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	10	7.518796992	3.47E-04	"P00742, P00750, P00740, P04070, P22891, P24158, P03951, P00749, P00747, P08709"	133	94	5570	4.455287154	0.189292863	0.016012598	0.512279457
GOTERM_BP_DIRECT	GO:0006956~complement activation	7	5.263157895	3.60E-04	"O00187, P48740, P00751, P09871, Q53HP3, Q5JP69, P00746, P06681, P00736"	133	41	5570	7.150192555	0.195237326	0.015395112	0.530197568
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	4	3.007518797	4.25E-04	"P00740, P03952, P00748, P35030"	133	7	5570	23.93125671	0.226317464	0.016960762	0.626035527
INTERPRO	IPR001940:Peptidase S1C	3	2.255639098	0.001563689	"O43464, P83110, Q92743"	132	3	5673	42.97727273	0.235982846	0.010299099	1.894756553
INTERPRO	"IPR025820:Methyltransferase NNMT/PNMT/TEMT, conserved site"	3	2.255639098	0.001563689	"O95050, P11086, P40261"	132	3	5673	42.97727273	0.235982846	0.010299099	1.894756553
INTERPRO	IPR023267:RNA (C5-cytosine) methyltransferase	3	2.255639098	0.001563689	"Q8TEA1, Q96P11, Q96CB9"	132	3	5673	42.97727273	0.235982846	0.010299099	1.894756553
INTERPRO	IPR001678:Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p	3	2.255639098	0.001563689	"Q8TEA1, Q96P11, Q96CB9"	132	3	5673	42.97727273	0.235982846	0.010299099	1.894756553
INTERPRO	"IPR000940:Methyltransferase, NNMT/PNMT/TEMT"	3	2.255639098	0.001563689	"O95050, P11086, P40261"	132	3	5673	42.97727273	0.235982846	0.010299099	1.894756553
GAD_DISEASE	"Birth Weight|Leukemia|Leukemia, Myeloid, Acute|Precursor Cell Lymphoblastic Leukemia-Lymphoma"	12	9.022556391	3.59E-04	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	107	137	4450	3.642813289	0.237150004	0.126587156	0.545301691
INTERPRO	IPR016040:NAD(P)-binding domain	9	6.766917293	0.001681676	"Q92506, Q9BUT1, Q14376, Q8N4T8, Q99714, P49327, Q9BTZ2, Q9NUI1, Q9BY49"	132	97	5673	3.987582006	0.251356068	0.010664644	2.036377939
